season,playerid,gameid,manpower,xg_on_a,xga,ga,sa,toi
20252026,16865.0,171790,SH,0.200447201728821,0.549093943089247,0,1,5.94722222222167
20252026,1050.0,171791,EV,2.96906094253063,2.55068072746508,2,31,49.808333333334
20252026,1050.0,171791,PP,0.0,0.0,0,0,3.859444444445
20252026,1050.0,171791,SH,0.826612308621406,0.743928292766213,1,3,2.94666666666667
20252026,10060.0,171791,EV,2.81879759766161,3.36128556053154,1,26,51.4705555555573
20252026,10060.0,171791,PP,0.0,0.0,0,0,2.94666666666667
20252026,10060.0,171791,SH,0.64490632340312,0.461891988757997,0,5,3.859444444445
20252026,746.0,171792,EV,0.825445141643285,1.16421178658493,2,16,49.4049999999902
20252026,746.0,171792,PP,0.0,0.0,0,0,4.47277777777833
20252026,746.0,171792,SH,0.113610848784447,0.0899280793964862,1,2,2.56444444444434
20252026,2716.0,171792,EV,2.82201499678194,3.11939802230335,1,32,51.4327777777669
20252026,2716.0,171792,PP,0.0187644455581903,0.027938122395426,0,1,2.56444444444434
20252026,2716.0,171792,SH,0.476398810744286,0.714628350455313,1,3,4.47277777777833
20252026,12789.0,171793,EV,2.24711496196687,2.06484059733338,3,29,54.202222222219
20252026,12789.0,171793,PP,0.0,0.0,0,0,0.222777777778
20252026,12789.0,171793,SH,0.253954246640205,0.342379049398005,0,2,1.97611111111117
20252026,12948.0,171793,EV,2.2700895704329,1.6915265279822,2,31,56.0283333333302
20252026,12948.0,171793,PP,0.0,0.0,0,0,1.97611111111117
20252026,12948.0,171793,SH,0.0,0.0,0,0,1.75333333333317
20252026,1266.0,171794,EV,2.84964658878744,3.4310481112916,2,32,47.6733333333388
20252026,1266.0,171794,PP,0.0,0.0,0,0,6.14055555555335
20252026,1266.0,171794,SH,0.604143165051937,0.424825088819489,1,4,2.285
20252026,2239.0,171794,EV,3.31370039097965,2.47767185932025,3,33,48.8450000000038
20252026,2239.0,171794,PP,0.0,0.0,0,0,2.285
20252026,2239.0,171794,SH,1.41055805981159,1.40345973800868,0,6,6.14055555555335
20252026,467.0,171795,EV,2.85988431423902,2.38586777378805,1,31,48.7416666666807
20252026,467.0,171795,PP,0.0,0.0,0,0,3.15388888889166
20252026,467.0,171795,SH,0.869154870510101,0.771386160049587,0,4,5.91833333333616
20252026,15128.0,171795,EV,1.96559979394078,1.86469569127075,3,21,46.7538888889024
20252026,15128.0,171795,PP,0.0611170455813407,0.0161563660949468,0,1,5.91833333333616
20252026,15128.0,171795,SH,0.608504764735699,0.834412155207246,0,3,3.15388888889166
20252026,14986.0,171796,EV,2.1672591753304,2.13771161902696,0,25,47.3194444444338
20252026,14986.0,171796,PP,0.156414270401001,0.0759257972240448,0,1,5.73055555555173
20252026,14986.0,171796,SH,1.96484696865082,2.02127535035834,2,11,4.33055555555667
20252026,22658.0,171796,EV,2.25927415862679,1.84967783652246,2,25,46.4116666666571
20252026,22658.0,171796,PP,0.0,0.0,0,0,4.33055555555667
20252026,22658.0,171796,SH,0.830498602241277,0.558338507078588,1,6,5.73055555555173
20252026,15807.0,171797,EV,3.40481346100569,2.60902292933315,2,40,47.2144444444355
20252026,15807.0,171797,PP,0.0725134667009114,0.0234116411302238,0,2,5.67944444444433
20252026,15807.0,171797,SH,2.1307575032115,1.64752251841128,3,16,6.03111111111234
20252026,19234.0,171797,EV,4.77598877809942,4.13379132235422,5,33,48.7077777777683
20252026,19234.0,171797,PP,0.0,0.0,0,0,6.03111111111234
20252026,19234.0,171797,SH,0.722935348749161,0.910401798784732,1,6,5.67944444444433
20252026,1794.0,171798,EV,2.11891727149486,1.85574150108732,1,21,51.2511111111133
20252026,1794.0,171798,PP,0.0,0.0,0,0,6.17777777777667
20252026,1794.0,171798,SH,0.246047168970108,0.301138806622475,1,2,5.19222222222222
20252026,2274.0,171798,EV,2.31860271841288,2.22993209981359,1,25,51.3505555555583
20252026,2274.0,171798,PP,0.223134249448776,0.126897828653455,0,1,5.19222222222222
20252026,2274.0,171798,SH,2.25667124986649,1.99945290014148,1,11,6.17777777777667
20252026,2535.0,171798,EV,0.0,0.0,0,0,0.0994444444449982
20252026,1651.0,171799,EV,3.34818992391229,2.69225040730089,3,29,52.5161111111169
20252026,1651.0,171799,PP,0.125203415751457,0.0426240861415862,0,2,3.86500000000233
20252026,1651.0,171799,SH,0.476828824728727,0.826837808825075,0,3,1.94166666666667
20252026,17582.0,171799,EV,0.255687968805432,0.411372216418385,0,5,10.1972222222233
20252026,18785.0,171799,EV,3.01169994659722,2.97713428596034,6,31,42.3188888888936
20252026,18785.0,171799,PP,0.0,0.0,0,0,1.94166666666667
20252026,18785.0,171799,SH,1.62119231745601,1.42793998494744,0,6,3.86500000000233
20252026,2297.0,171800,EV,2.32049788348377,2.50173807214014,4,22,56.4822222222311
20252026,2297.0,171800,PP,0.0,0.104048602283001,0,0,2.22611111111333
20252026,2297.0,171800,SH,0.196469590067863,0.282126661390066,0,1,1.87
20252026,31878.0,171800,EV,1.99832018651068,2.88465522858314,3,26,57.3955555555628
20252026,31878.0,171800,PP,0.0,0.0,0,0,1.87
20252026,31878.0,171800,SH,0.959409076720476,0.599000880029052,2,8,2.22611111111333
20252026,12232.0,171801,EV,2.58269126527011,2.83908728230744,3,27,58.92666666667
20252026,12232.0,171801,PP,0.0,0.0,0,0,0.626111111112496
20252026,12232.0,171801,SH,0.557182163000107,0.388445129152387,0,3,3.97222222222217
20252026,16864.0,171801,EV,1.77302096784115,1.5509213344194,3,20,58.8888888888923
20252026,16864.0,171801,PP,0.610613483935595,0.514386551920324,0,3,3.97222222222217
20252026,16864.0,171801,SH,0.0,0.0,0,0,3.34611111110967
20252026,2792.0,171802,EV,2.39913100190461,1.94977976335212,2,30,46.7066666666666
20252026,2792.0,171802,PP,0.0,0.0,0,0,4.31499999999783
20252026,2792.0,171802,SH,0.373535137623548,0.431052021682262,0,3,6.91666666666666
20252026,17893.0,171802,EV,1.18910248577595,1.07742521027103,2,25,46.7066666666666
20252026,17893.0,171802,PP,0.0,0.0,0,0,5.775555555555
20252026,17893.0,171802,SH,0.737509027123451,0.700601607561111,1,5,4.31499999999783
20252026,1438.0,171803,EV,1.14985053241253,1.45112631400116,0,15,45.5522222222205
20252026,1438.0,171803,PP,0.0191206336021423,0.0061817485839128,0,1,4.32722222222167
20252026,1438.0,171803,SH,0.925526231527328,0.734733262564986,1,8,8.44999999999767
20252026,9984.0,171803,EV,2.76797674782574,2.28469341900199,4,27,45.3627777777755
20252026,9984.0,171803,PP,0.202462026849389,0.402015510015189,0,3,8.44999999999767
20252026,9984.0,171803,SH,1.41846234723926,1.08346718689427,1,8,4.32722222222167
20252026,320.0,171804,EV,1.15745082125068,1.49984868848696,0,20,46.8316666666759
20252026,320.0,171804,PP,0.279952436685562,0.187139973044395,0,1,5.84166666666733
20252026,320.0,171804,SH,0.410543754696846,0.401360799092799,0,4,5.78888888889332
20252026,12093.0,171804,EV,2.28278290480375,1.72846638411283,3,26,45.6950000000093
20252026,12093.0,171804,PP,0.287450045347214,0.252871979027986,0,1,5.78888888889332
20252026,12093.0,171804,SH,0.594917088747024,0.531395849771797,0,3,5.84166666666733
20252026,692.0,171805,EV,2.11080908402801,1.80507433996536,0,17,47.7216666666618
20252026,692.0,171805,PP,0.0,0.0,0,0,4.32277777777665
20252026,692.0,171805,SH,0.11508309841156,0.15961941704154,0,1,5.88999999999949
20252026,8379.0,171805,EV,2.04347892105579,1.89786479459144,2,19,44.7105555555518
20252026,8379.0,171805,PP,0.611738607287407,0.597494785673916,0,3,5.88999999999949
20252026,8379.0,171805,SH,0.677957007661462,0.336266295984387,1,6,4.32277777777665
20252026,2198.0,171806,EV,2.01741152442992,2.30213428521529,1,23,45.2622222222278
20252026,2198.0,171806,PP,0.0,0.0,0,0,7.42611111111168
20252026,2198.0,171806,SH,0.58088768646121,0.420144133735448,1,7,4.54999999999949
20252026,15007.0,171806,EV,3.65157380700111,2.74051445280201,3,38,45.0438888888945
20252026,15007.0,171806,PP,0.0,0.0,0,0,4.54999999999949
20252026,15007.0,171806,SH,1.62504534050822,1.47645794600248,0,9,7.42611111111168
20252026,392.0,171807,EV,3.42964225448668,3.16027435078285,1,32,47.2194444444455
20252026,392.0,171807,PP,0.282861888408661,0.191817551851272,1,2,3.87666666666667
20252026,392.0,171807,SH,1.19127367064357,0.78985725948587,0,10,7.86833333333166
20252026,16189.0,171807,EV,2.06503642164171,2.06159465154633,1,22,47.2194444444455
20252026,16189.0,171807,PP,0.136047206819057,0.165573749225586,0,3,7.86833333333166
20252026,16189.0,171807,SH,0.549300074577331,0.529943302739411,0,3,3.87666666666667
20252026,746.0,171808,EV,1.82846485450864,1.89447604701854,1,24,49.7083333333353
20252026,746.0,171808,PP,0.0,0.0,0,0,3.34888888888943
20252026,746.0,171808,SH,0.927393212914467,0.640049422625452,0,4,4.56111111111217
20252026,818.0,171808,EV,0.870010793209075,0.790836781030519,0,11,47.7461111111136
20252026,818.0,171808,PP,0.0,0.0,0,0,4.56111111111217
20252026,818.0,171808,SH,0.814400903880596,0.593942786566913,2,7,3.34888888888943
20252026,2239.0,171809,EV,1.86784099414945,1.48758532945067,4,19,44.9644444444574
20252026,2239.0,171809,PP,0.0358550548553466,0.089686332270503,0,1,9.16944444444998
20252026,2239.0,171809,SH,0.110121451318264,0.0882797590456901,0,1,3.9316666666685
20252026,26823.0,171809,EV,3.00799252279103,2.33119389624335,4,34,44.781111111124
20252026,26823.0,171809,PP,0.0,0.0111412815749645,0,0,3.9316666666685
20252026,26823.0,171809,SH,2.23072739690542,1.79165079211816,1,13,9.16944444444998
20252026,7831.0,171810,EV,2.73500570841133,3.21472132531926,1,31,46.7155555555515
20252026,7831.0,171810,PP,0.0,0.0087775364518165,0,0,6.19722222222384
20252026,7831.0,171810,SH,0.901910036802292,1.1534353941679,1,6,9.09833333333384
20252026,16637.0,171810,EV,2.8328696899116,2.17855048622005,2,23,47.9727777777749
20252026,16637.0,171810,PP,0.418088940903544,0.537078698165715,0,5,9.09833333333384
20252026,16637.0,171810,SH,2.04520847648382,1.85511984955519,0,6,6.19722222222384
20252026,2802.0,171811,EV,2.62339113280177,2.44793814187869,2,34,48.6650000000282
20252026,2802.0,171811,PP,0.0,0.0,0,0,5.3666666666695
20252026,2802.0,171811,SH,0.425251491367817,0.261954714078456,0,3,3.877222222224
20252026,10819.0,171811,EV,3.23301295749843,2.81586318206973,4,32,48.8533333333615
20252026,10819.0,171811,PP,0.0,0.0,0,0,3.877222222224
20252026,10819.0,171811,SH,1.04508528858423,0.883554074913263,2,8,5.3666666666695
20252026,368.0,171812,EV,2.49055838026106,1.82856995775364,2,23,42.405555555556
20252026,368.0,171812,PP,0.0187644455581903,0.0031136434990912,0,1,6.31111111111233
20252026,368.0,171812,SH,2.22662827372551,1.78153474256396,2,9,4.89111111110783
20252026,22455.0,171812,EV,1.29510296136141,1.72319886228069,0,21,46.0583333333331
20252026,22455.0,171812,PP,0.0,0.0,0,0,4.89111111110783
20252026,22455.0,171812,SH,2.12738642096519,1.44628374557942,1,10,6.31111111111233
20252026,1519.0,171813,EV,2.6948779001832,2.82763169053942,2,23,49.951666666668
20252026,1519.0,171813,PP,0.0829359591007232,0.0505488105118274,0,1,3.94666666666501
20252026,1519.0,171813,SH,0.180840926244855,0.501106711570173,0,3,3.91833333333283
20252026,2716.0,171813,EV,2.51665602065623,2.09194697230123,0,23,50.3222222222247
20252026,2716.0,171813,PP,0.0,0.0,0,0,3.91833333333283
20252026,2716.0,171813,SH,0.589003629982471,0.486378233879804,1,4,3.94666666666501
20252026,692.0,171814,EV,2.10036106780171,1.55110067175701,2,26,41.7988888888871
20252026,692.0,171814,PP,0.0,0.007414367981255,0,0,6.37111111110949
20252026,692.0,171814,SH,0.831097681075334,0.911533964332193,0,5,9.75833333333167
20252026,1794.0,171814,EV,1.70080511085689,1.25072666467167,3,17,41.7577777777771
20252026,1794.0,171814,PP,0.175086334347725,0.12908136844635,1,2,9.75833333333167
20252026,1794.0,171814,SH,1.00473099201918,0.907541833817958,1,10,6.37111111110949
20252026,2297.0,171815,EV,1.61818775720894,1.6621215455234,1,20,44.6244444444427
20252026,2297.0,171815,PP,0.629877720028162,0.769958944059908,1,6,7.23222222221767
20252026,2297.0,171815,SH,0.503436081111431,0.733616616576909,1,6,5.698333333335
20252026,15128.0,171815,EV,2.02334827370942,2.11292722029611,1,22,45.2455555555543
20252026,15128.0,171815,PP,0.0357234217226505,0.0086972313001751,0,1,5.698333333335
20252026,15128.0,171815,SH,1.40479774028063,0.982438327744602,0,11,7.23222222221767
20252026,1438.0,171816,EV,2.76578239910304,2.05800097482279,3,29,50.6488888889075
20252026,1438.0,171816,PP,0.468418106436729,0.315772145986557,0,2,3.98722222222333
20252026,1438.0,171816,SH,0.453949872404337,0.65103159751743,0,2,5.96166666666667
20252026,1812.0,171816,EV,3.56018933467567,2.9556372994557,2,30,49.9872222222392
20252026,1812.0,171816,PP,0.0,0.0,0,0,5.96166666666667
20252026,1812.0,171816,SH,0.225971154868603,0.398142043501138,0,2,3.98722222222333
20252026,2231.0,171817,EV,1.72426258213818,1.75532492063939,1,17,46.4905555555677
20252026,2231.0,171817,PP,0.314838657155633,0.217125853057951,0,3,7.19111111111183
20252026,2231.0,171817,SH,1.09948809444904,0.911379486322403,1,4,4.70833333333445
20252026,12948.0,171817,EV,1.52724807336926,1.68002839712426,3,23,46.1972222222344
20252026,12948.0,171817,PP,0.0,0.0,0,0,4.70833333333445
20252026,12948.0,171817,SH,0.62954431399703,0.635521378368138,1,7,7.19111111111183
20252026,392.0,171818,EV,0.995305826887488,0.852538579376414,0,7,15.312777777778
20252026,678.0,171818,EV,2.13020920194685,1.23996061226353,3,21,31.6816666666638
20252026,678.0,171818,PP,0.020463278517127,0.0033721928484737,0,1,5.38999999999833
20252026,678.0,171818,SH,0.830962374806404,0.700678505003452,0,3,3.82388888888666
20252026,7360.0,171818,EV,2.05109425447881,1.77068053977564,0,25,48.2933333333302
20252026,7360.0,171818,PP,0.0191206336021423,0.0043674404732882,0,1,3.82388888888666
20252026,7360.0,171818,SH,0.550647666677832,0.529136626515537,1,8,5.09333333333166
20252026,1591.0,171819,EV,2.66850931569934,2.41152232093736,3,26,46.8238888889043
20252026,1591.0,171819,PP,0.0,0.0,0,0,5.62555555555966
20252026,1591.0,171819,SH,0.599933169782162,0.536214651539921,1,4,5.52500000000349
20252026,10819.0,171819,EV,1.43617959320545,1.96104805753566,0,18,45.7188888889043
20252026,10819.0,171819,PP,0.0,0.0,0,0,5.52500000000349
20252026,10819.0,171819,SH,0.776256680488586,0.591348234564066,1,6,5.62555555555966
20252026,2760.0,171820,EV,2.0233668256551,1.3290190459229,1,25,52.0227777777634
20252026,2760.0,171820,PP,0.64706414937973,0.472232330590486,1,3,4.3461111111105
20252026,2760.0,171820,SH,0.0784820765256881,0.0914272926747796,0,1,1.89833333333167
20252026,12789.0,171820,EV,1.62439828924835,1.4013045465108,2,25,50.9938888888751
20252026,12789.0,171820,PP,0.122852638363838,0.0574388466775417,0,1,1.89833333333167
20252026,12789.0,171820,SH,0.754631180316209,0.649048997089267,1,6,4.3461111111105
20252026,7831.0,171821,EV,2.44621237367391,2.22702662600204,1,28,50.4688888888803
20252026,7831.0,171821,PP,0.0357432290911674,0.0944760357961058,0,1,5.853333333332
20252026,7831.0,171821,SH,0.0308799427002668,0.052448147907853,0,1,1.98277777777667
20252026,31878.0,171821,EV,1.85261922329664,1.33347611408681,3,18,48.699999999992
20252026,31878.0,171821,PP,0.0,0.0,0,0,1.98277777777667
20252026,31878.0,171821,SH,0.905974708497524,0.596842075232416,0,5,5.853333333332
20252026,320.0,171822,EV,1.38017274998128,1.40495238965377,2,22,54.8872222222232
20252026,320.0,171822,PP,0.0,0.0,0,0,1.49222222222166
20252026,320.0,171822,SH,0.151415467262268,0.235810119658708,0,1,1.95222222222333
20252026,2274.0,171822,EV,2.73986428417265,2.8557604260277,1,21,53.0294444444449
20252026,2274.0,171822,PP,0.0,0.0,0,0,1.95222222222333
20252026,2274.0,171822,SH,0.328967615962028,0.303293518722057,2,4,1.49222222222166
20252026,164.0,171823,EV,1.4126237295568,1.23670462379232,2,16,44.9733333333411
20252026,164.0,171823,PP,0.0,0.0,0,0,6.51277777777766
20252026,164.0,171823,SH,0.0205973945558071,0.279025613330305,0,1,4.782222222224
20252026,746.0,171823,EV,1.87572977878153,1.8511028457433,0,22,45.4938888888971
20252026,746.0,171823,PP,0.0,0.0,0,0,4.782222222224
20252026,746.0,171823,SH,1.45225877314806,1.29704999318346,0,10,7.44166666666766
20252026,1651.0,171824,EV,2.54548463411629,2.21884010336362,3,26,43.9483333333293
20252026,1651.0,171824,PP,0.0,0.0,0,0,4.023888888889
20252026,1651.0,171824,SH,1.3619678914547,1.20272641628981,1,9,10.753333333334
20252026,10060.0,171824,EV,2.30665256269276,1.90993233514018,2,17,41.4533333333276
20252026,10060.0,171824,PP,0.0,0.0,0,0,10.753333333334
20252026,10060.0,171824,SH,1.6258779540658,1.64871585182846,3,10,4.023888888889
20252026,2399.0,171825,EV,3.32610671035945,2.52757864375599,4,30,50.0161111111349
20252026,2399.0,171825,PP,0.0,0.0331232585012912,0,0,7.86611111111333
20252026,2399.0,171825,SH,0.339235313236713,0.325882306322455,0,3,3.91277777778
20252026,17893.0,171825,EV,2.14798988960683,1.5105857134331,3,28,49.5216666666899
20252026,17893.0,171825,PP,0.172531271353364,0.0762652249541133,0,2,3.91277777778
20252026,17893.0,171825,SH,0.889444168657064,0.699676561169326,0,6,7.86611111111333
20252026,2695.0,171826,EV,2.63887819461524,2.50193993514404,3,26,47.0827777777924
20252026,2695.0,171826,PP,0.224301332607865,0.110260522458702,1,3,3.84666666666784
20252026,2695.0,171826,SH,0.532145965844393,0.816068949643522,1,5,6.63388888889166
20252026,2802.0,171826,EV,1.80406783893704,1.77858337783254,0,23,47.0827777777924
20252026,2802.0,171826,PP,0.0187644455581903,0.0035471671726554,0,1,6.63388888889166
20252026,2802.0,171826,SH,0.277297809720039,0.186569846235215,0,3,3.84666666666784
20252026,15807.0,171827,EV,2.5040924269706,1.90986169548705,3,30,51.7133333333484
20252026,15807.0,171827,PP,0.0,0.0,0,0,1.76333333333333
20252026,15807.0,171827,SH,0.0675954166799783,0.195767961908131,0,2,3.91888888888999
20252026,16189.0,171827,EV,4.27222496271133,4.13207235606387,5,27,49.5900000000134
20252026,16189.0,171827,PP,0.0954644456505775,0.0529063381254673,0,1,3.91888888888999
20252026,16189.0,171827,SH,0.295408338308334,0.296985663473606,0,2,1.76333333333333
20252026,1266.0,171828,EV,3.32232170552015,2.86534821265377,3,36,44.957777777771
20252026,1266.0,171828,PP,0.0272385161370039,0.0071133887395262,0,1,6.27166666666484
20252026,1266.0,171828,SH,1.79453017935157,1.59617447154596,1,11,5.87222222221665
20252026,2166.0,171828,EV,4.28189975395799,3.85971054318361,2,39,46.3138888888827
20252026,2166.0,171828,PP,0.0,0.0,0,0,5.87222222221665
20252026,2166.0,171828,SH,1.12016331031919,0.866298997541889,1,6,6.27166666666484
20252026,678.0,171829,EV,2.30087564885616,1.41068056551739,2,33,48.4238888888919
20252026,678.0,171829,PP,0.0,0.0,0,0,2.895
20252026,678.0,171829,SH,0.452909288927913,0.456555364653468,1,5,4.24444444444217
20252026,16865.0,171829,EV,1.8797591291368,2.41219624085352,1,21,49.4277777777802
20252026,16865.0,171829,PP,0.0,0.0,0,0,4.24444444444217
20252026,16865.0,171829,SH,0.645125858485698,0.492839331971481,1,5,4.05222222222166
20252026,1050.0,171830,EV,2.78181372024119,1.88954303995706,4,32,43.7011111111215
20252026,1050.0,171830,PP,0.0,0.0069585875608026,0,0,7.59722222222283
20252026,1050.0,171830,SH,0.132653480395675,0.391793225193396,0,3,7.31111111110834
20252026,2239.0,171830,EV,1.62083380110562,1.3170658738818,0,23,43.6683333333431
20252026,2239.0,171830,PP,0.0962805971503257,0.0399161502718925,0,1,7.31111111110834
20252026,2239.0,171830,SH,0.886037036776542,0.612539551919325,1,8,7.59722222222283
20252026,1438.0,171831,EV,2.31257240474224,2.68152401829138,1,22,47.6383333333485
20252026,1438.0,171831,PP,0.0,0.0,0,0,3.82722222222333
20252026,1438.0,171831,SH,1.03277251124382,1.09844982624054,0,5,6.423888888889
20252026,12948.0,171831,EV,1.21998465247452,1.67610291717574,0,22,47.7577777777918
20252026,12948.0,171831,PP,0.0,0.0,0,0,6.508888888889
20252026,12948.0,171831,SH,0.509972956031561,0.49289889447391,0,5,3.82722222222333
20252026,2231.0,171832,EV,3.03549702093005,2.38494337513111,2,30,42.5716666666655
20252026,2231.0,171832,PP,0.408826908096671,0.218766848323867,0,4,5.54166666666833
20252026,2231.0,171832,SH,0.971396757289767,0.529298257548362,1,10,6.76833333333668
20252026,16864.0,171832,EV,2.25124232284725,1.97601320385001,1,27,44.4977777777767
20252026,16864.0,171832,PP,0.046181036159396,0.0109525923617183,0,2,6.76833333333668
20252026,16864.0,171832,SH,0.219660580158234,0.290581783745438,0,2,5.54166666666833
20252026,467.0,171833,EV,3.72190915420651,3.17413523374125,0,33,53.0055555555518
20252026,467.0,171833,PP,0.250605542212725,0.284216270782053,0,2,3.9055555555555
20252026,467.0,171833,SH,1.21867394074798,1.35857297340408,1,7,6.49444444444219
20252026,2792.0,171833,EV,3.9556055739522,3.58498483127914,1,31,53.0055555555518
20252026,2792.0,171833,PP,0.222258299589157,0.152006208896637,0,1,6.49444444444219
20252026,2792.0,171833,SH,1.25237908959389,0.76756932772696,0,6,3.9055555555555
20252026,368.0,171834,EV,0.839537607505917,0.67700878647156,0,9,14.844444444445
20252026,368.0,171834,PP,0.0,0.0,0,0,4.06166666666833
20252026,368.0,171834,SH,0.382690515369177,0.504408439388498,0,4,3.94666666666667
20252026,1651.0,171834,EV,0.693191541358828,0.830827501369639,0,11,31.7316666666703
20252026,1651.0,171834,PP,0.0240408666431903,0.0092470161616802,0,1,2.44055555555666
20252026,1651.0,171834,SH,0.274175137281418,0.225083068013191,1,2,0.533333333333333
20252026,10819.0,171834,EV,1.95121840387583,1.76442772522569,1,16,45.2077777777803
20252026,10819.0,171834,PP,0.420976618304849,0.308666914701462,1,3,4.48
20252026,10819.0,171834,SH,1.5888092815876,1.39541510725394,1,9,6.50222222222499
20252026,2716.0,171835,EV,2.86243857070804,2.13705023634247,3,25,43.9911111111285
20252026,2716.0,171835,PP,0.0187644455581903,0.0030788744334131,0,1,8.14500000000333
20252026,2716.0,171835,SH,0.507645566016436,0.890930002555251,0,4,5.91222222222328
20252026,12232.0,171835,EV,2.45532837696373,2.24114375258796,3,27,43.8755555555718
20252026,12232.0,171835,PP,0.0895618572831153,0.0368080995976924,0,1,4.38944444444495
20252026,12232.0,171835,SH,0.907346934080124,0.795325466431677,1,7,8.14500000000333
20252026,12789.0,171836,EV,2.79400541447103,2.44968548440374,3,32,50.3327777777838
20252026,12789.0,171836,PP,0.0,0.0,0,0,3.98333333333166
20252026,12789.0,171836,SH,0.902152493596077,1.13757118582725,0,6,3.91111111111
20252026,22455.0,171836,EV,1.91834542155266,1.98688423749991,1,17,50.9516666666722
20252026,22455.0,171836,PP,0.0,0.0,0,0,3.91111111111
20252026,22455.0,171836,SH,0.0705852881073951,0.126905482262373,0,1,3.98333333333166
20252026,1812.0,171837,EV,2.01861974038184,1.64995944872498,0,25,50.4466666666658
20252026,1812.0,171837,PP,0.0234793443232774,0.0061816666275262,0,1,3.68166666666717
20252026,1812.0,171837,SH,0.591249644756317,0.472879886627197,0,3,3.950555555555
20252026,19234.0,171837,EV,2.23882948048413,2.54415300115943,3,29,50.3633333333325
20252026,19234.0,171837,PP,0.418857077136636,0.363562787882984,0,2,3.950555555555
20252026,19234.0,171837,SH,0.395005382597446,0.205994294956326,1,3,3.68166666666717
20252026,641.0,171838,EV,1.90240474790335,1.44678792986087,2,20,48.1144444444693
20252026,641.0,171838,PP,0.179026842117309,0.112738638650626,0,2,6.07555555555832
20252026,641.0,171838,SH,0.149391070008278,0.0974697321653366,0,1,1.009444444445
20252026,678.0,171838,EV,2.55902142636478,2.2837190402206,0,30,49.680555555581
20252026,678.0,171838,PP,0.13194215297699,0.0655019357800483,0,1,1.009444444445
20252026,678.0,171838,SH,1.98211908340454,1.33083271118812,1,9,7.10833333333832
20252026,9984.0,171839,EV,1.76092984527349,1.21659115096554,0,18,42.4122222222215
20252026,9984.0,171839,PP,0.0392277240753173,0.0065351496450602,0,2,5.83499999999983
20252026,9984.0,171839,SH,1.05076831579208,1.2193401500117,0,6,9.88444444444378
20252026,18785.0,171839,EV,2.39561375975609,2.27788528706878,4,27,42.667777777777
20252026,18785.0,171839,PP,0.0,0.0,0,0,9.88444444444378
20252026,18785.0,171839,SH,0.931409765034914,0.80777299683541,0,8,5.83499999999983
20252026,14986.0,171840,EV,2.27766624651849,1.95269490615464,2,27,53.3983333333284
20252026,14986.0,171840,PP,0.0,0.0,0,0,1.59722222222167
20252026,14986.0,171840,SH,0.29842372238636,0.251709359232336,0,4,2.78611111111167
20252026,17893.0,171840,EV,3.02824422717094,2.78984566382132,2,28,52.7711111111068
20252026,17893.0,171840,PP,0.0,0.0,0,0,2.78611111111167
20252026,17893.0,171840,SH,0.582255519926548,0.448783814907074,1,3,1.59722222222167
20252026,1427.0,171841,EV,2.47407158836722,2.05143123609014,1,23,50.4038888888833
20252026,1427.0,171841,PP,0.0234955660998821,0.0071960496716201,0,1,5.87611111111333
20252026,1427.0,171841,SH,0.84970586374402,0.908034885302186,1,7,3.74555555555333
20252026,2297.0,171841,EV,2.19133987091482,1.79669334506616,1,25,50.4038888888833
20252026,2297.0,171841,PP,0.0,0.0,0,0,3.74555555555333
20252026,2297.0,171841,SH,0.363374192267656,0.341605965048075,0,4,5.87611111111333
20252026,1519.0,171842,EV,2.54600637219846,2.00437528314069,2,34,45.2438888889091
20252026,1519.0,171842,PP,0.0,0.0,0,0,1.559444444445
20252026,1519.0,171842,SH,1.82346088811755,1.39868526975624,1,15,9.16833333333865
20252026,16189.0,171842,EV,2.2035557795316,1.99483186239376,1,23,47.2038888889074
20252026,16189.0,171842,PP,0.0,0.0091619314625859,0,0,9.16833333333865
20252026,16189.0,171842,SH,0.23728409409523,0.161292493343353,1,2,1.559444444445
20252026,1831.0,171843,EV,2.28383490815759,1.75796160683967,3,27,49.2516666666763
20252026,1831.0,171843,PP,0.0,0.0,0,0,5.86499999999884
20252026,1831.0,171843,SH,0.168632000684738,0.0960085391998291,1,2,0.586111111109998
20252026,8379.0,171843,EV,3.64078243635595,2.85872935201041,3,30,51.121666666678
20252026,8379.0,171843,PP,0.0,0.0,0,0,0.586111111109998
20252026,8379.0,171843,SH,1.24865067005157,0.863930738531053,0,8,5.86499999999884
20252026,692.0,171844,EV,2.21672627329826,2.16759475995786,2,25,52.9755555555499
20252026,692.0,171844,PP,0.0187644455581903,0.0032841127831488,0,1,2.29722222222333
20252026,692.0,171844,SH,0.662329129874706,0.355568522587418,1,5,3.23888888888833
20252026,16637.0,171844,EV,4.51866272836924,4.10616694926284,3,39,56.3111111111032
20252026,16637.0,171844,PP,0.0444258041679859,0.0199709553271532,0,1,3.23888888888833
20252026,16637.0,171844,SH,0.0404933765530586,0.0863697826862333,0,1,2.29722222222333
20252026,746.0,171845,EV,2.49885515868664,1.80313486582599,1,24,47.0333333333538
20252026,746.0,171845,PP,0.0,0.0,0,0,5.588333333335
20252026,746.0,171845,SH,1.2607244271785,1.46246861899272,0,6,5.838333333333
20252026,2274.0,171845,EV,2.93973887898028,2.59450720879249,2,27,43.4233333333504
20252026,2274.0,171845,PP,0.113299399614334,0.0575358122587204,0,1,5.838333333333
20252026,2274.0,171845,SH,0.628837123513222,0.662321210838854,1,5,5.588333333335
