sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
72,STL,West,82,50,32,7,107,287,217,70,1,1,1,0,0
72,OTT,East,82,51,31,3,105,284,246,38,1,0,0,0,0
72,CBJ,East,82,45,37,15,105,274,239,35,1,1,0,0,0
72,FLA,East,82,47,35,7,101,267,263,4,1,0,0,0,0
72,EDM,West,82,46,36,9,101,281,251,30,1,1,1,1,1
72,SEA,West,82,47,35,5,99,266,230,36,1,1,0,0,0
72,NYR,East,82,47,35,4,98,265,255,10,1,1,1,0,0
72,UTA,West,82,46,36,6,98,267,263,4,1,1,0,0,0
72,MIN,West,82,42,40,14,98,266,258,8,1,0,0,0,0
72,PHI,East,82,42,40,14,98,261,243,18,1,0,0,0,0
72,WSH,East,82,43,39,11,97,254,228,26,1,0,0,0,0
72,LAK,West,82,44,38,8,96,253,260,-7,1,0,0,0,0
72,VGK,West,82,42,40,12,96,273,260,13,1,0,0,0,0
72,DAL,West,82,43,39,6,92,246,274,-28,1,0,0,0,0
72,COL,West,82,41,41,10,92,280,263,17,0,0,0,0,0
72,PIT,East,82,41,41,10,92,277,252,25,0,0,0,0,0
72,CGY,West,82,38,44,12,88,251,273,-22,0,0,0,0,0
72,TOR,East,82,38,44,12,88,244,262,-18,0,0,0,0,0
72,BOS,East,82,40,42,7,87,252,277,-25,0,0,0,0,0
72,DET,East,82,39,43,9,87,258,279,-21,0,0,0,0,0
72,NSH,West,82,37,45,10,84,290,294,-4,0,0,0,0,0
72,WPG,West,82,37,45,10,84,246,287,-41,0,0,0,0,0
72,MTL,East,82,33,49,15,81,256,270,-14,0,0,0,0,0
72,SJS,West,82,36,46,8,80,246,272,-26,0,0,0,0,0
72,CHI,West,82,35,47,10,80,217,238,-21,0,0,0,0,0
72,ANA,West,82,32,50,15,79,237,272,-35,0,0,0,0,0
72,BUF,East,82,35,47,8,78,239,269,-30,0,0,0,0,0
72,VAN,West,82,31,51,16,78,228,266,-38,0,0,0,0,0
72,NYI,East,82,31,51,13,75,209,266,-57,0,0,0,0,0
72,NJD,East,82,29,53,11,69,218,290,-72,0,0,0,0,0
73,COL,West,82,55,27,7,117,331,244,87,1,1,1,1,0
73,NSH,West,82,47,35,11,105,289,266,23,1,1,1,0,0
73,NYR,East,82,46,36,13,105,284,241,43,1,0,0,0,0
73,PIT,East,82,44,38,14,102,308,273,35,1,1,1,0,0
73,CAR,East,82,47,35,6,100,305,256,49,1,1,1,1,1
73,DAL,West,82,42,40,16,100,255,237,18,1,0,0,0,0
73,CBJ,East,82,46,36,7,99,255,242,13,1,1,0,0,0
73,TBL,East,82,45,37,9,99,268,266,2,1,0,0,0,0
73,SJS,West,82,42,40,15,99,290,275,15,1,0,0,0,0
73,VGK,West,82,46,36,6,98,287,261,26,1,1,0,0,0
73,BOS,East,82,45,37,7,97,242,244,-2,1,0,0,0,0
73,OTT,East,82,43,39,9,95,284,252,32,1,0,0,0,0
73,DET,East,82,42,40,11,95,257,264,-7,1,1,0,0,0
73,MTL,East,82,43,39,7,93,258,242,16,0,0,0,0,0
73,STL,West,82,43,39,7,93,246,258,-12,1,1,0,0,0
73,BUF,East,82,41,41,11,93,254,271,-17,0,0,0,0,0
73,WPG,West,82,40,42,12,92,275,258,17,1,0,0,0,0
73,LAK,West,82,40,42,12,92,256,274,-18,1,0,0,0,0
73,ANA,West,82,42,40,7,91,246,253,-7,0,0,0,0,0
73,NYI,East,82,41,41,9,91,243,257,-14,0,0,0,0,0
73,FLA,East,82,39,43,11,89,264,265,-1,0,0,0,0,0
73,SEA,West,82,39,43,9,87,256,262,-6,0,0,0,0,0
73,MIN,West,82,38,44,11,87,222,249,-27,0,0,0,0,0
73,CGY,West,82,35,47,16,86,227,271,-44,0,0,0,0,0
73,UTA,West,82,37,45,11,85,244,269,-25,0,0,0,0,0
73,VAN,West,82,36,46,13,85,227,250,-23,0,0,0,0,0
73,NJD,East,82,36,46,11,83,247,294,-47,0,0,0,0,0
73,PHI,East,82,36,46,11,83,226,261,-35,0,0,0,0,0
73,TOR,East,82,35,47,13,83,256,280,-24,0,0,0,0,0
73,WSH,East,82,34,48,13,81,232,266,-34,0,0,0,0,0
73,CHI,West,82,33,49,15,81,225,242,-17,0,0,0,0,0
73,EDM,West,82,34,48,12,80,262,278,-16,0,0,0,0,0
74,CAR,East,82,55,27,2,112,305,250,55,1,1,1,1,0
74,WPG,West,82,52,30,7,111,276,235,41,1,0,0,0,0
74,VGK,West,82,52,30,6,110,283,219,64,1,0,0,0,0
74,FLA,East,82,48,34,9,105,252,245,7,1,1,0,0,0
74,SJS,West,82,50,32,4,104,256,253,3,1,0,0,0,0
74,COL,West,82,49,33,6,104,292,247,45,1,1,1,1,1
74,STL,West,82,47,35,7,101,267,243,24,1,0,0,0,0
74,TBL,East,82,41,41,15,97,254,253,1,1,0,0,0,0
74,UTA,West,82,45,37,6,96,268,252,16,1,1,0,0,0
74,LAK,West,82,45,37,6,96,248,229,19,1,1,1,0,0
74,NYI,East,82,42,40,12,96,267,254,13,1,0,0,0,0
74,EDM,West,82,43,39,8,94,263,263,0,1,1,0,0,0
74,CBJ,East,82,42,40,10,94,285,263,22,1,1,1,0,0
74,OTT,East,82,41,41,11,93,273,251,22,1,1,0,0,0
74,TOR,East,82,43,39,6,92,253,246,7,1,0,0,0,0
74,PIT,East,82,41,41,10,92,295,297,-2,1,0,0,0,0
74,MTL,East,82,41,41,9,91,272,258,14,0,0,0,0,0
74,MIN,West,82,40,42,11,91,283,282,1,0,0,0,0,0
74,NSH,West,82,39,43,12,90,260,259,1,0,0,0,0,0
74,DAL,West,82,40,42,8,88,266,280,-14,0,0,0,0,0
74,NJD,East,82,37,45,14,88,252,284,-32,0,0,0,0,0
74,WSH,East,82,35,47,18,88,252,282,-30,0,0,0,0,0
74,DET,East,82,37,45,13,87,229,256,-27,0,0,0,0,0
74,SEA,West,82,39,43,8,86,231,248,-17,0,0,0,0,0
74,BOS,East,82,36,46,14,86,262,264,-2,0,0,0,0,0
74,NYR,East,82,37,45,11,85,287,287,0,0,0,0,0,0
74,CHI,West,82,37,45,11,85,217,241,-24,0,0,0,0,0
74,CGY,West,82,34,48,12,80,233,280,-47,0,0,0,0,0
74,PHI,East,82,32,50,16,80,236,282,-46,0,0,0,0,0
74,ANA,West,82,30,52,16,76,216,254,-38,0,0,0,0,0
74,VAN,West,82,31,51,13,75,234,261,-27,0,0,0,0,0
74,BUF,East,82,31,51,13,75,219,268,-49,0,0,0,0,0
75,NYR,East,82,50,32,8,108,288,229,59,1,1,0,0,0
75,DAL,West,82,51,31,5,107,279,228,51,1,1,1,0,0
75,BOS,East,82,44,38,15,103,265,245,20,1,0,0,0,0
75,CAR,East,82,47,35,6,100,293,249,44,1,0,0,0,0
75,NYI,East,82,46,36,8,100,276,244,32,1,0,0,0,0
75,COL,West,82,45,37,9,99,298,281,17,1,1,1,1,1
75,PIT,East,82,45,37,8,98,254,257,-3,1,1,0,0,0
75,VGK,West,82,44,38,10,98,267,266,1,1,0,0,0,0
75,VAN,West,82,43,39,10,96,237,222,15,1,0,0,0,0
75,EDM,West,82,42,40,12,96,295,264,31,1,1,0,0,0
75,MIN,West,82,40,42,16,96,250,245,5,1,1,0,0,0
75,NSH,West,82,43,39,9,95,286,275,11,1,0,0,0,0
75,CGY,West,82,42,40,11,95,240,245,-5,1,0,0,0,0
75,UTA,West,82,40,42,15,95,264,257,7,0,0,0,0,0
75,WPG,West,82,39,43,17,95,263,247,16,0,0,0,0,0
75,OTT,East,82,41,41,11,93,261,258,3,1,1,1,0,0
75,SEA,West,82,42,40,8,92,259,274,-15,0,0,0,0,0
75,SJS,West,82,40,42,12,92,265,246,19,0,0,0,0,0
75,TBL,East,82,42,40,7,91,259,269,-10,1,1,1,1,0
75,LAK,West,82,40,42,11,91,253,262,-9,0,0,0,0,0
75,BUF,East,82,39,43,13,91,257,260,-3,1,0,0,0,0
75,MTL,East,82,37,45,17,91,254,279,-25,0,0,0,0,0
75,STL,West,82,38,44,14,90,279,288,-9,0,0,0,0,0
75,NJD,East,82,39,43,10,88,248,269,-21,0,0,0,0,0
75,FLA,East,82,41,41,5,87,261,278,-17,0,0,0,0,0
75,PHI,East,82,38,44,9,85,251,284,-33,0,0,0,0,0
75,TOR,East,82,37,45,11,85,229,250,-21,0,0,0,0,0
75,ANA,West,82,35,47,15,85,250,268,-18,0,0,0,0,0
75,WSH,East,82,37,45,10,84,205,240,-35,0,0,0,0,0
75,DET,East,82,36,46,12,84,271,289,-18,0,0,0,0,0
75,CHI,West,82,36,46,8,80,207,267,-60,0,0,0,0,0
75,CBJ,East,82,33,49,12,78,231,260,-29,0,0,0,0,0
76,COL,West,82,51,31,12,114,309,273,36,1,1,1,1,0
76,FLA,East,82,53,29,7,113,272,242,30,1,0,0,0,0
76,SJS,West,82,49,33,4,102,247,233,14,1,1,1,0,0
76,NYI,East,82,46,36,8,100,291,264,27,1,1,0,0,0
76,CAR,East,82,44,38,12,100,312,260,52,1,1,1,1,1
76,UTA,West,82,46,36,7,99,297,263,34,1,0,0,0,0
76,BOS,East,82,43,39,12,98,245,220,25,1,0,0,0,0
76,NSH,West,82,44,38,9,97,284,256,28,1,1,0,0,0
76,OTT,East,82,44,38,8,96,277,267,10,1,1,0,0,0
76,SEA,West,82,42,40,12,96,266,258,8,1,0,0,0,0
76,CGY,West,82,39,43,18,96,238,235,3,1,1,0,0,0
76,VGK,West,82,38,44,20,96,266,251,15,1,0,0,0,0
76,TOR,East,82,40,42,15,95,239,248,-9,1,0,0,0,0
76,MIN,West,82,41,41,12,94,284,265,19,1,0,0,0,0
76,DAL,West,82,41,41,12,94,258,248,10,0,0,0,0,0
76,MTL,East,82,44,38,4,92,246,242,4,1,0,0,0,0
76,BUF,East,82,41,41,10,92,241,234,7,1,1,1,0,0
76,TBL,East,82,43,39,5,91,280,267,13,0,0,0,0,0
76,EDM,West,82,43,39,5,91,251,249,2,0,0,0,0,0
76,DET,East,82,42,40,7,91,257,264,-7,0,0,0,0,0
76,CBJ,East,82,41,41,9,91,234,241,-7,0,0,0,0,0
76,LAK,West,82,39,43,13,91,255,272,-17,0,0,0,0,0
76,ANA,West,82,40,42,10,90,238,244,-6,0,0,0,0,0
76,WPG,West,82,38,44,13,89,256,264,-8,0,0,0,0,0
76,PIT,East,82,40,42,7,87,255,263,-8,0,0,0,0,0
76,NYR,East,82,38,44,11,87,214,248,-34,0,0,0,0,0
76,STL,West,82,38,44,10,86,263,289,-26,0,0,0,0,0
76,VAN,West,82,33,49,18,84,228,260,-32,0,0,0,0,0
76,PHI,East,82,39,43,5,83,252,296,-44,0,0,0,0,0
76,CHI,West,82,31,51,17,79,218,261,-43,0,0,0,0,0
76,NJD,East,82,34,48,7,75,216,257,-41,0,0,0,0,0
76,WSH,East,82,27,55,18,72,231,286,-55,0,0,0,0,0
77,PIT,East,82,50,32,14,114,295,219,76,1,1,1,0,0
77,FLA,East,82,49,33,7,105,251,239,12,1,1,0,0,0
77,ANA,West,82,48,34,7,103,273,247,26,1,0,0,0,0
77,VGK,West,82,47,35,9,103,283,255,28,1,0,0,0,0
77,TBL,East,82,46,36,10,102,269,243,26,1,0,0,0,0
77,NYR,East,82,44,38,13,101,280,248,32,1,1,1,1,0
77,LAK,West,82,44,38,13,101,252,227,25,1,0,0,0,0
77,NSH,West,82,45,37,10,100,263,233,30,1,0,0,0,0
77,WPG,West,82,45,37,10,100,259,251,8,1,1,0,0,0
77,BUF,East,82,43,39,14,100,248,238,10,1,0,0,0,0
77,CAR,East,82,47,35,4,98,285,260,25,1,1,0,0,0
77,PHI,East,82,45,37,7,97,273,249,24,1,0,0,0,0
77,EDM,West,82,45,37,6,96,271,262,9,1,1,0,0,0
77,COL,West,82,44,38,8,96,299,301,-2,1,1,1,1,1
77,UTA,West,82,43,39,10,96,267,262,5,1,1,1,0,0
77,DAL,West,82,40,42,14,94,259,246,13,0,0,0,0,0
77,SEA,West,82,41,41,10,92,270,284,-14,0,0,0,0,0
77,WSH,East,82,41,41,10,92,233,251,-18,1,0,0,0,0
77,BOS,East,82,39,43,13,91,282,286,-4,0,0,0,0,0
77,CBJ,East,82,39,43,12,90,240,263,-23,0,0,0,0,0
77,SJS,West,82,38,44,13,89,302,294,8,0,0,0,0,0
77,CGY,West,82,41,41,6,88,260,276,-16,0,0,0,0,0
77,OTT,East,82,39,43,9,87,264,270,-6,0,0,0,0,0
77,STL,West,82,39,43,8,86,256,256,0,0,0,0,0,0
77,NYI,East,82,40,42,5,85,246,251,-5,0,0,0,0,0
77,DET,East,82,36,46,13,85,234,249,-15,0,0,0,0,0
77,MIN,West,82,35,47,13,83,239,271,-32,0,0,0,0,0
77,MTL,East,82,34,48,15,83,241,291,-50,0,0,0,0,0
77,TOR,East,82,37,45,8,82,240,255,-15,0,0,0,0,0
77,NJD,East,82,36,46,10,82,228,274,-46,0,0,0,0,0
77,VAN,West,82,24,58,22,70,218,253,-35,0,0,0,0,0
77,CHI,West,82,28,54,11,67,182,258,-76,0,0,0,0,0
78,VGK,West,82,51,31,10,112,298,233,65,1,1,0,0,0
78,OTT,East,82,49,33,11,109,291,255,36,1,0,0,0,0
78,CAR,East,82,47,35,13,107,273,265,8,1,0,0,0,0
78,COL,West,82,50,32,6,106,294,269,25,1,1,1,1,1
78,UTA,West,82,46,36,10,102,276,257,19,1,0,0,0,0
78,TBL,East,82,46,36,10,102,264,253,11,1,1,1,0,0
78,FLA,East,82,45,37,10,100,273,237,36,1,1,1,1,0
78,VAN,West,82,45,37,8,98,244,235,9,1,1,0,0,0
78,NSH,West,82,44,38,10,98,241,245,-4,1,0,0,0,0
78,DET,East,82,41,41,15,97,246,241,5,1,0,0,0,0
78,BOS,East,82,43,39,10,96,262,261,1,1,0,0,0,0
78,WSH,East,82,43,39,10,96,247,246,1,1,1,0,0,0
78,NYR,East,82,43,39,8,94,278,261,17,1,1,0,0,0
78,PIT,East,82,41,41,12,94,242,233,9,0,0,0,0,0
78,EDM,West,82,42,40,9,93,262,242,20,1,1,1,0,0
78,CGY,West,82,42,40,8,92,232,251,-19,1,0,0,0,0
78,MIN,West,82,41,41,10,92,255,237,18,1,0,0,0,0
78,NJD,East,82,39,43,14,92,265,252,13,0,0,0,0,0
78,MTL,East,82,38,44,16,92,241,251,-10,0,0,0,0,0
78,ANA,West,82,42,40,6,90,247,254,-7,0,0,0,0,0
78,LAK,West,82,39,43,12,90,265,269,-4,0,0,0,0,0
78,PHI,East,82,39,43,11,89,267,288,-21,0,0,0,0,0
78,STL,West,82,38,44,12,88,259,261,-2,0,0,0,0,0
78,BUF,East,82,37,45,12,86,230,244,-14,0,0,0,0,0
78,DAL,West,82,36,46,14,86,267,282,-15,0,0,0,0,0
78,WPG,West,82,33,49,19,85,259,281,-22,0,0,0,0,0
78,CBJ,East,82,38,44,7,83,260,270,-10,0,0,0,0,0
78,SEA,West,82,37,45,9,83,235,267,-32,0,0,0,0,0
78,SJS,West,82,34,48,14,82,241,266,-25,0,0,0,0,0
78,NYI,East,82,38,44,5,81,239,269,-30,0,0,0,0,0
78,TOR,East,82,37,45,6,80,251,277,-26,0,0,0,0,0
78,CHI,West,82,28,54,19,75,223,275,-52,0,0,0,0,0
79,CAR,East,82,52,30,8,112,277,237,40,1,0,0,0,0
79,PIT,East,82,47,35,15,109,274,237,37,1,1,0,0,0
79,UTA,West,82,49,33,9,107,275,236,39,1,0,0,0,0
79,OTT,East,82,47,35,9,103,272,234,38,1,0,0,0,0
79,COL,West,82,49,33,4,102,283,269,14,1,0,0,0,0
79,TBL,East,82,47,35,7,101,270,249,21,1,0,0,0,0
79,CBJ,East,82,47,35,7,101,258,238,20,1,1,1,0,0
79,STL,West,82,45,37,11,101,269,260,9,1,1,1,0,0
79,EDM,West,82,45,37,10,100,285,258,27,1,0,0,0,0
79,PHI,East,82,45,37,8,98,257,255,2,1,1,0,0,0
79,CGY,West,82,43,39,12,98,241,227,14,1,1,0,0,0
79,SEA,West,82,39,43,17,95,252,247,5,1,0,0,0,0
79,FLA,East,82,43,39,8,94,242,257,-15,1,0,0,0,0
79,BUF,East,82,41,41,12,94,240,238,2,1,1,1,1,1
79,DET,East,82,37,45,19,93,271,252,19,0,0,0,0,0
79,VGK,West,82,44,38,4,92,260,248,12,1,1,1,1,0
79,NJD,East,82,42,40,6,90,245,256,-11,0,0,0,0,0
79,BOS,East,82,41,41,8,90,252,283,-31,0,0,0,0,0
79,DAL,West,82,36,46,18,90,230,229,1,1,1,0,0,0
79,NYI,East,82,39,43,11,89,258,252,6,0,0,0,0,0
79,NYR,East,82,37,45,14,88,255,268,-13,0,0,0,0,0
79,LAK,West,82,40,42,7,87,262,252,10,0,0,0,0,0
79,CHI,West,82,37,45,12,86,232,242,-10,0,0,0,0,0
79,WSH,East,82,36,46,14,86,248,258,-10,0,0,0,0,0
79,NSH,West,82,38,44,9,85,248,276,-28,0,0,0,0,0
79,SJS,West,82,39,43,6,84,248,258,-10,0,0,0,0,0
79,ANA,West,82,36,46,12,84,249,278,-29,0,0,0,0,0
79,WPG,West,82,36,46,11,83,247,291,-44,0,0,0,0,0
79,MTL,East,82,35,47,11,81,243,256,-13,0,0,0,0,0
79,VAN,West,82,36,46,8,80,210,240,-30,0,0,0,0,0
79,TOR,East,82,33,49,14,80,199,239,-40,0,0,0,0,0
79,MIN,West,82,31,51,11,73,259,291,-32,0,0,0,0,0
80,NYI,East,82,50,32,14,114,280,239,41,1,1,1,1,0
80,PIT,East,82,53,29,7,113,284,252,32,1,0,0,0,0
80,NSH,West,82,52,30,7,111,268,216,52,1,1,1,0,0
80,SJS,West,82,47,35,17,111,289,238,51,1,0,0,0,0
80,MIN,West,82,49,33,12,110,281,235,46,1,0,0,0,0
80,COL,West,82,51,31,7,109,306,255,51,1,0,0,0,0
80,CAR,East,82,49,33,8,106,303,248,55,1,1,0,0,0
80,UTA,West,82,47,35,11,105,292,244,48,1,1,0,0,0
80,TBL,East,82,48,34,7,103,260,243,17,1,1,1,0,0
80,FLA,East,82,45,37,10,100,248,244,4,1,0,0,0,0
80,ANA,West,82,44,38,7,95,233,250,-17,1,1,1,1,1
80,TOR,East,82,42,40,11,95,245,240,5,1,0,0,0,0
80,VGK,West,82,41,41,12,94,248,236,12,1,1,0,0,0
80,NYR,East,82,40,42,13,93,257,262,-5,1,1,0,0,0
80,EDM,West,82,41,41,10,92,267,253,14,1,0,0,0,0
80,OTT,East,82,41,41,10,92,257,272,-15,1,0,0,0,0
80,DAL,West,82,40,42,12,92,255,255,0,0,0,0,0,0
80,WPG,West,82,40,42,10,90,254,265,-11,0,0,0,0,0
80,STL,West,82,38,44,13,89,259,269,-10,0,0,0,0,0
80,BOS,East,82,38,44,12,88,220,241,-21,0,0,0,0,0
80,WSH,East,82,38,44,11,87,238,261,-23,0,0,0,0,0
80,DET,East,82,37,45,13,87,246,270,-24,0,0,0,0,0
80,CBJ,East,82,39,43,8,86,265,258,7,0,0,0,0,0
80,LAK,West,82,35,47,16,86,256,273,-17,0,0,0,0,0
80,SEA,West,82,37,45,10,84,236,253,-17,0,0,0,0,0
80,BUF,East,82,33,49,16,82,227,238,-11,0,0,0,0,0
80,PHI,East,82,37,45,7,81,260,289,-29,0,0,0,0,0
80,MTL,East,82,34,48,13,81,224,259,-35,0,0,0,0,0
80,CGY,West,82,34,48,11,79,232,254,-22,0,0,0,0,0
80,NJD,East,82,34,48,6,74,237,282,-45,0,0,0,0,0
80,CHI,West,82,30,52,9,69,212,277,-65,0,0,0,0,0
80,VAN,West,82,28,54,13,69,210,278,-68,0,0,0,0,0
81,COL,West,82,49,33,13,111,303,250,53,1,0,0,0,0
81,WPG,West,82,48,34,11,107,275,224,51,1,1,0,0,0
81,MIN,West,82,48,34,10,106,261,219,42,1,1,0,0,0
81,OTT,East,82,48,34,8,104,267,225,42,1,1,0,0,0
81,CAR,East,82,48,34,6,102,287,257,30,1,1,1,1,0
81,EDM,West,82,45,37,12,102,252,238,14,1,0,0,0,0
81,NYI,East,82,47,35,4,98,265,227,38,1,1,0,0,0
81,DAL,West,82,45,37,8,98,283,270,13,1,1,1,1,1
81,VGK,West,82,45,37,8,98,275,262,13,1,0,0,0,0
81,NYR,East,82,45,37,5,95,271,253,18,1,0,0,0,0
81,STL,West,82,43,39,9,95,274,260,14,1,0,0,0,0
81,BOS,East,82,42,40,11,95,254,251,3,1,1,1,0,0
81,NJD,East,82,41,41,13,95,233,246,-13,1,0,0,0,0
81,NSH,West,82,44,38,6,94,258,259,-1,1,1,1,0,0
81,LAK,West,82,41,41,12,94,275,266,9,0,0,0,0,0
81,TOR,East,82,43,39,7,93,248,249,-1,1,0,0,0,0
81,VAN,West,82,39,43,15,93,219,230,-11,0,0,0,0,0
81,UTA,West,82,43,39,6,92,256,250,6,0,0,0,0,0
81,PIT,East,82,41,41,10,92,278,287,-9,1,0,0,0,0
81,FLA,East,82,38,44,15,91,247,249,-2,0,0,0,0,0
81,CGY,West,82,38,44,15,91,235,251,-16,0,0,0,0,0
81,PHI,East,82,38,44,13,89,265,268,-3,0,0,0,0,0
81,SEA,West,82,38,44,13,89,246,251,-5,0,0,0,0,0
81,CBJ,East,82,37,45,11,85,277,261,16,0,0,0,0,0
81,DET,East,82,38,44,8,84,238,248,-10,0,0,0,0,0
81,BUF,East,82,36,46,12,84,231,262,-31,0,0,0,0,0
81,TBL,East,82,36,46,9,81,246,283,-37,0,0,0,0,0
81,WSH,East,82,37,45,6,80,222,255,-33,0,0,0,0,0
81,ANA,West,82,36,46,8,80,245,293,-48,0,0,0,0,0
81,SJS,West,82,33,49,11,77,246,276,-30,0,0,0,0,0
81,MTL,East,82,36,46,4,76,240,276,-36,0,0,0,0,0
81,CHI,West,82,26,56,15,67,194,270,-76,0,0,0,0,0
82,STL,West,82,49,33,14,112,273,217,56,1,0,0,0,0
82,NYR,East,82,54,28,3,111,260,232,28,1,1,1,1,0
82,PHI,East,82,50,32,10,110,274,237,37,1,1,1,0,0
82,CAR,East,82,47,35,13,107,280,234,46,1,0,0,0,0
82,PIT,East,82,47,35,11,105,299,256,43,1,1,0,0,0
82,VGK,West,82,46,36,10,102,262,226,36,1,0,0,0,0
82,COL,West,82,47,35,6,100,291,233,58,1,1,1,0,0
82,LAK,West,82,44,38,12,100,259,268,-9,1,1,0,0,0
82,BOS,East,82,44,38,9,97,280,266,14,1,0,0,0,0
82,UTA,West,82,44,38,9,97,262,265,-3,1,0,0,0,0
82,EDM,West,82,44,38,9,97,235,246,-11,1,0,0,0,0
82,SEA,West,82,43,39,11,97,246,230,16,1,1,1,1,1
82,ANA,West,82,43,39,11,97,243,251,-8,1,1,0,0,0
82,DAL,West,82,43,39,10,96,233,246,-13,0,0,0,0,0
82,OTT,East,82,42,40,12,96,258,242,16,1,1,0,0,0
82,CBJ,East,82,42,40,9,93,268,248,20,1,0,0,0,0
82,NYI,East,82,41,41,11,93,244,256,-12,1,0,0,0,0
82,DET,East,82,39,43,15,93,231,230,1,0,0,0,0,0
82,WPG,West,82,41,41,10,92,249,250,-1,0,0,0,0,0
82,CGY,West,82,40,42,12,92,276,274,2,0,0,0,0,0
82,FLA,East,82,37,45,18,92,260,265,-5,0,0,0,0,0
82,TBL,East,82,41,41,8,90,265,265,0,0,0,0,0,0
82,NJD,East,82,39,43,11,89,224,232,-8,0,0,0,0,0
82,MIN,West,82,37,45,11,85,234,259,-25,0,0,0,0,0
82,TOR,East,82,35,47,13,83,229,245,-16,0,0,0,0,0
82,MTL,East,82,37,45,8,82,232,270,-38,0,0,0,0,0
82,WSH,East,82,36,46,10,82,234,264,-30,0,0,0,0,0
82,NSH,West,82,34,48,13,81,249,283,-34,0,0,0,0,0
82,CHI,West,82,34,48,11,79,206,244,-38,0,0,0,0,0
82,SJS,West,82,33,49,12,78,224,268,-44,0,0,0,0,0
82,BUF,East,82,31,51,15,77,227,270,-43,0,0,0,0,0
82,VAN,West,82,28,54,14,70,217,252,-35,0,0,0,0,0
83,COL,West,82,51,31,11,113,316,266,50,1,1,0,0,0
83,PIT,East,82,51,31,7,109,300,238,62,1,1,0,0,0
83,SJS,West,82,50,32,7,107,266,242,24,1,1,0,0,0
83,TBL,East,82,48,34,10,106,294,240,54,1,1,1,0,0
83,MTL,East,82,48,34,9,105,278,256,22,1,0,0,0,0
83,STL,West,82,48,34,4,100,257,278,-21,1,1,1,0,0
83,OTT,East,82,45,37,9,99,273,252,21,1,0,0,0,0
83,MIN,West,82,41,41,16,98,257,240,17,1,0,0,0,0
83,LAK,West,82,44,38,9,97,258,251,7,1,1,1,1,1
83,NYI,East,82,44,38,9,97,240,250,-10,1,1,0,0,0
83,VGK,West,82,43,39,11,97,311,273,38,1,0,0,0,0
83,ANA,West,82,44,38,8,96,246,242,4,1,0,0,0,0
83,FLA,East,82,43,39,9,95,268,244,24,1,1,1,1,0
83,CBJ,East,82,43,39,9,95,239,237,2,1,0,0,0,0
83,PHI,East,82,42,40,10,94,267,248,19,1,0,0,0,0
83,EDM,West,82,41,41,10,92,253,255,-2,1,0,0,0,0
83,CAR,East,82,41,41,9,91,288,282,6,0,0,0,0,0
83,UTA,West,82,41,41,9,91,276,260,16,0,0,0,0,0
83,CGY,West,82,40,42,10,90,248,257,-9,0,0,0,0,0
83,NSH,West,82,38,44,13,89,275,276,-1,0,0,0,0,0
83,BUF,East,82,39,43,10,88,246,261,-15,0,0,0,0,0
83,NYR,East,82,38,44,11,87,241,257,-16,0,0,0,0,0
83,DAL,West,82,37,45,13,87,270,272,-2,0,0,0,0,0
83,WSH,East,82,39,43,8,86,239,255,-16,0,0,0,0,0
83,WPG,West,82,37,45,12,86,243,278,-35,0,0,0,0,0
83,SEA,West,82,36,46,14,86,237,266,-29,0,0,0,0,0
83,TOR,East,82,39,43,6,84,218,259,-41,0,0,0,0,0
83,NJD,East,82,35,47,14,84,262,274,-12,0,0,0,0,0
83,DET,East,82,32,50,16,80,218,235,-17,0,0,0,0,0
83,BOS,East,82,32,50,15,79,249,284,-35,0,0,0,0,0
83,CHI,West,82,32,50,10,74,210,260,-50,0,0,0,0,0
83,VAN,West,82,30,52,10,70,209,264,-55,0,0,0,0,0
84,FLA,East,82,50,32,7,107,271,245,26,1,1,1,1,1
84,DAL,West,82,48,34,10,106,245,235,10,1,0,0,0,0
84,UTA,West,82,49,33,7,105,270,236,34,1,0,0,0,0
84,PIT,East,82,49,33,5,103,286,262,24,1,1,1,0,0
84,COL,West,82,48,34,6,102,301,275,26,1,1,1,0,0
84,CBJ,East,82,45,37,12,102,283,259,24,1,1,0,0,0
84,LAK,West,82,44,38,12,100,261,241,20,1,1,1,1,0
84,BUF,East,82,44,38,11,99,265,246,19,1,0,0,0,0
84,SJS,West,82,45,37,8,98,259,247,12,1,0,0,0,0
84,NJD,East,82,44,38,8,96,246,244,2,1,1,0,0,0
84,CAR,East,82,43,39,8,94,276,270,6,1,0,0,0,0
84,NYR,East,82,43,39,8,94,266,248,18,1,0,0,0,0
84,OTT,East,82,41,41,12,94,285,276,9,1,0,0,0,0
84,DET,East,82,39,43,16,94,250,231,19,0,0,0,0,0
84,BOS,East,82,39,43,15,93,253,259,-6,0,0,0,0,0
84,MIN,West,82,41,41,10,92,264,265,-1,1,0,0,0,0
84,ANA,West,82,40,42,12,92,249,252,-3,1,1,0,0,0
84,VGK,West,82,44,38,3,91,274,277,-3,1,1,0,0,0
84,EDM,West,82,42,40,6,90,268,256,12,0,0,0,0,0
84,TOR,East,82,39,43,12,90,258,263,-5,0,0,0,0,0
84,NYI,East,82,41,41,7,89,246,255,-9,0,0,0,0,0
84,CGY,West,82,37,45,15,89,240,246,-6,0,0,0,0,0
