sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
38,CHI,West,82,34,48,7,75,223,240,-17,0,0,0,0,0
38,BOS,East,82,32,50,10,74,254,273,-19,0,0,0,0,0
38,BUF,East,82,30,52,13,73,235,270,-35,0,0,0,0,0
38,SEA,West,82,33,49,5,71,217,264,-47,0,0,0,0,0
38,VAN,West,82,27,55,10,64,220,277,-57,0,0,0,0,0
39,STL,West,82,51,31,8,110,290,224,66,1,1,0,0,0
39,COL,West,82,51,31,7,109,293,222,71,1,1,1,1,1
39,UTA,West,82,51,31,4,106,290,242,48,1,1,0,0,0
39,MIN,West,82,46,36,8,100,271,248,23,1,0,0,0,0
39,NSH,West,82,46,36,6,98,282,253,29,1,1,1,0,0
39,MTL,East,82,46,36,5,97,270,249,21,1,0,0,0,0
39,PIT,East,82,45,37,7,97,279,257,22,1,0,0,0,0
39,NYI,East,82,44,38,8,96,239,237,2,1,1,0,0,0
39,LAK,West,82,45,37,4,94,291,268,23,1,0,0,0,0
39,OTT,East,82,44,38,6,94,263,245,18,1,0,0,0,0
39,EDM,West,82,43,39,6,92,256,233,23,1,0,0,0,0
39,DAL,West,82,42,40,7,91,276,289,-13,1,0,0,0,0
39,CAR,East,82,44,38,2,90,295,269,26,1,1,0,0,0
39,ANA,West,82,42,40,6,90,242,250,-8,0,0,0,0,0
39,PHI,East,82,43,39,3,89,246,244,2,1,0,0,0,0
39,NYR,East,82,41,41,7,89,277,266,11,1,1,1,1,0
39,TBL,East,82,38,44,12,88,283,273,10,1,1,1,0,0
39,FLA,East,82,41,41,5,87,252,274,-22,0,0,0,0,0
39,VAN,West,82,38,44,11,87,214,251,-37,0,0,0,0,0
39,VGK,West,82,40,42,6,86,243,252,-9,0,0,0,0,0
39,CBJ,East,82,39,43,7,85,238,263,-25,0,0,0,0,0
39,WPG,West,82,39,43,7,85,237,246,-9,0,0,0,0,0
39,BOS,East,82,38,44,9,85,244,254,-10,0,0,0,0,0
39,NJD,East,82,38,44,7,83,240,271,-31,0,0,0,0,0
39,SJS,West,82,37,45,8,82,253,255,-2,0,0,0,0,0
39,BUF,East,82,35,47,12,82,221,226,-5,0,0,0,0,0
39,WSH,East,82,38,44,5,81,241,276,-35,0,0,0,0,0
39,DET,East,82,36,46,7,79,232,244,-12,0,0,0,0,0
39,SEA,West,82,35,47,6,76,212,263,-51,0,0,0,0,0
39,TOR,East,82,34,48,8,76,224,243,-19,0,0,0,0,0
39,CHI,West,82,33,49,7,73,207,262,-55,0,0,0,0,0
39,CGY,West,82,29,53,5,63,223,275,-52,0,0,0,0,0
40,COL,West,82,52,30,7,111,318,255,63,1,0,0,0,0
40,PHI,East,82,49,33,7,105,280,225,55,1,1,0,0,0
40,SJS,West,82,50,32,4,104,252,242,10,1,0,0,0,0
40,STL,West,82,47,35,7,101,246,231,15,1,1,0,0,0
40,NSH,West,82,48,34,3,99,270,244,26,1,1,1,0,0
40,TBL,East,82,45,37,9,99,276,219,57,1,1,0,0,0
40,CAR,East,82,47,35,3,97,284,252,32,1,1,1,1,1
40,EDM,West,82,47,35,3,97,260,274,-14,1,0,0,0,0
40,VGK,West,82,46,36,5,97,315,240,75,1,0,0,0,0
40,DAL,West,82,46,36,4,96,274,255,19,1,1,0,0,0
40,NJD,East,82,44,38,8,96,289,271,18,1,0,0,0,0
40,NYI,East,82,43,39,10,96,282,262,20,1,1,1,0,0
40,MTL,East,82,46,36,1,93,245,245,0,1,0,0,0,0
40,NYR,East,82,42,40,9,93,253,245,8,1,0,0,0,0
40,LAK,West,82,43,39,5,91,267,269,-2,1,1,1,1,0
40,UTA,West,82,38,44,12,88,245,245,0,0,0,0,0,0
40,SEA,West,82,39,43,9,87,254,252,2,0,0,0,0,0
40,PIT,East,82,41,41,4,86,278,269,9,1,0,0,0,0
40,ANA,West,82,41,41,3,85,231,250,-19,0,0,0,0,0
40,WPG,West,82,37,45,10,84,251,259,-8,0,0,0,0,0
40,CBJ,East,82,39,43,5,83,257,285,-28,0,0,0,0,0
40,FLA,East,82,38,44,7,83,247,266,-19,0,0,0,0,0
40,BUF,East,82,37,45,9,83,240,243,-3,0,0,0,0,0
40,CGY,West,82,36,46,11,83,237,259,-22,0,0,0,0,0
40,BOS,East,82,37,45,7,81,230,246,-16,0,0,0,0,0
40,TOR,East,82,37,45,4,78,229,258,-29,0,0,0,0,0
40,CHI,West,82,34,48,10,78,218,244,-26,0,0,0,0,0
40,OTT,East,82,37,45,3,77,271,276,-5,0,0,0,0,0
40,MIN,West,82,33,49,7,73,245,282,-37,0,0,0,0,0
40,DET,East,82,32,50,7,71,221,271,-50,0,0,0,0,0
40,VAN,West,82,31,51,8,70,208,264,-56,0,0,0,0,0
40,WSH,East,82,30,52,6,66,216,291,-75,0,0,0,0,0
41,PIT,East,82,56,26,4,116,315,228,87,1,0,0,0,0
41,OTT,East,82,52,30,8,112,280,225,55,1,1,1,1,0
41,NSH,West,82,50,32,4,104,265,235,30,1,0,0,0,0
41,NYI,East,82,46,36,9,101,278,244,34,1,1,1,0,0
41,PHI,East,82,46,36,9,101,265,242,23,1,1,0,0,0
41,NJD,East,82,45,37,9,99,262,227,35,1,0,0,0,0
41,COL,West,82,46,36,3,95,292,278,14,1,0,0,0,0
41,EDM,West,82,45,37,5,95,253,243,10,1,1,1,0,0
41,MIN,West,82,44,38,6,94,249,235,14,1,1,0,0,0
41,FLA,East,82,44,38,4,92,237,259,-22,1,0,0,0,0
41,BOS,East,82,42,40,8,92,239,255,-16,1,0,0,0,0
41,BUF,East,82,43,39,5,91,237,230,7,1,1,0,0,0
41,VGK,West,82,42,40,7,91,275,275,0,1,0,0,0,0
41,LAK,West,82,42,40,7,91,259,249,10,1,0,0,0,0
41,NYR,East,82,41,41,8,90,270,248,22,0,0,0,0,0
41,SEA,West,82,40,42,9,89,263,233,30,1,1,1,1,1
41,TOR,East,82,40,42,7,87,254,244,10,0,0,0,0,0
41,UTA,West,82,40,42,6,86,257,259,-2,1,1,0,0,0
41,SJS,West,82,40,42,6,86,220,251,-31,0,0,0,0,0
41,DAL,West,82,40,42,5,85,274,285,-11,0,0,0,0,0
41,WPG,West,82,39,43,6,84,269,266,3,0,0,0,0,0
41,STL,West,82,36,46,11,83,250,281,-31,0,0,0,0,0
41,CBJ,East,82,38,44,5,81,278,277,1,0,0,0,0,0
41,DET,East,82,37,45,4,78,231,247,-16,0,0,0,0,0
41,CAR,East,82,36,46,6,78,229,260,-31,0,0,0,0,0
41,MTL,East,82,36,46,6,78,227,269,-42,0,0,0,0,0
41,ANA,West,82,36,46,5,77,249,261,-12,0,0,0,0,0
41,CHI,West,82,36,46,5,77,201,249,-48,0,0,0,0,0
41,WSH,East,82,35,47,6,76,229,252,-23,0,0,0,0,0
41,VAN,West,82,32,50,12,76,232,268,-36,0,0,0,0,0
41,TBL,East,82,34,48,6,74,248,280,-32,0,0,0,0,0
41,CGY,West,82,33,49,4,70,247,279,-32,0,0,0,0,0
42,STL,West,82,54,28,3,111,270,228,42,1,1,0,0,0
42,MTL,East,82,52,30,7,111,279,239,40,1,0,0,0,0
42,DAL,West,82,51,31,8,110,283,236,47,1,1,0,0,0
42,CAR,East,82,51,31,2,104,292,254,38,1,1,1,1,1
42,VGK,West,82,46,36,9,101,290,274,16,1,1,1,1,0
42,UTA,West,82,47,35,6,100,251,243,8,1,0,0,0,0
42,MIN,West,82,46,36,8,100,262,236,26,1,1,1,0,0
42,FLA,East,82,47,35,5,99,266,241,25,1,0,0,0,0
42,COL,West,82,46,36,6,98,291,238,53,1,0,0,0,0
42,PHI,East,82,46,36,6,98,269,258,11,1,0,0,0,0
42,OTT,East,82,44,38,8,96,259,240,19,1,1,1,0,0
42,NSH,West,82,44,38,6,94,260,237,23,1,0,0,0,0
42,BOS,East,82,43,39,8,94,259,237,22,1,1,0,0,0
42,NYI,East,82,44,38,5,93,277,257,20,1,0,0,0,0
42,WPG,West,82,43,39,6,92,257,273,-16,1,0,0,0,0
42,TBL,East,82,42,40,8,92,270,253,17,1,1,0,0,0
42,LAK,West,82,41,41,8,90,283,258,25,0,0,0,0,0
42,PIT,East,82,42,40,4,88,284,280,4,0,0,0,0,0
42,SJS,West,82,40,42,4,84,248,252,-4,0,0,0,0,0
42,EDM,West,82,38,44,7,83,250,254,-4,0,0,0,0,0
42,ANA,West,82,36,46,9,81,246,263,-17,0,0,0,0,0
42,TOR,East,82,34,48,12,80,233,273,-40,0,0,0,0,0
42,CGY,West,82,33,49,13,79,274,272,2,0,0,0,0,0
42,WSH,East,82,37,45,4,78,246,273,-27,0,0,0,0,0
42,SEA,West,82,35,47,8,78,230,259,-29,0,0,0,0,0
42,NJD,East,82,33,49,11,77,249,267,-18,0,0,0,0,0
42,BUF,East,82,34,48,7,75,222,258,-36,0,0,0,0,0
42,CBJ,East,82,34,48,7,75,220,260,-40,0,0,0,0,0
42,DET,East,82,34,48,6,74,223,261,-38,0,0,0,0,0
42,NYR,East,82,33,49,8,74,230,275,-45,0,0,0,0,0
42,VAN,West,82,30,52,10,70,222,272,-50,0,0,0,0,0
42,CHI,West,82,32,50,5,69,205,279,-74,0,0,0,0,0
43,COL,West,82,49,33,10,108,304,252,52,1,1,0,0,0
43,PIT,East,82,49,33,10,108,291,251,40,1,1,1,1,0
43,EDM,West,82,50,32,5,105,284,249,35,1,0,0,0,0
43,TOR,East,82,48,34,8,104,273,239,34,1,1,0,0,0
43,CGY,West,82,48,34,5,101,262,235,27,1,1,0,0,0
43,TBL,East,82,45,37,11,101,273,247,26,1,0,0,0,0
43,CAR,East,82,47,35,6,100,283,249,34,1,1,1,0,0
43,NYI,East,82,46,36,8,100,245,223,22,1,0,0,0,0
43,NYR,East,82,45,37,6,96,270,248,22,1,1,0,0,0
43,MIN,West,82,44,38,7,95,285,252,33,1,0,0,0,0
43,STL,West,82,43,39,8,94,272,254,18,1,1,1,0,0
43,LAK,West,82,44,38,5,93,245,247,-2,1,0,0,0,0
43,UTA,West,82,42,40,6,90,277,266,11,1,1,1,1,1
43,OTT,East,82,41,41,8,90,257,253,4,1,0,0,0,0
43,VGK,West,82,43,39,3,89,265,278,-13,1,0,0,0,0
43,DAL,West,82,41,41,7,89,272,262,10,0,0,0,0,0
43,SJS,West,82,41,41,6,88,276,255,21,0,0,0,0,0
43,FLA,East,82,40,42,7,87,281,277,4,1,0,0,0,0
43,PHI,East,82,40,42,7,87,260,256,4,0,0,0,0,0
43,ANA,West,82,39,43,9,87,253,273,-20,0,0,0,0,0
43,NJD,East,82,38,44,10,86,228,255,-27,0,0,0,0,0
43,CHI,West,82,37,45,12,86,227,268,-41,0,0,0,0,0
43,WPG,West,82,41,41,3,85,243,263,-20,0,0,0,0,0
43,BUF,East,82,35,47,14,84,250,278,-28,0,0,0,0,0
43,CBJ,East,82,37,45,9,83,248,247,1,0,0,0,0,0
43,MTL,East,82,37,45,7,81,250,282,-32,0,0,0,0,0
43,NSH,West,82,37,45,5,79,264,294,-30,0,0,0,0,0
43,SEA,West,82,34,48,11,79,266,273,-7,0,0,0,0,0
43,VAN,West,82,32,50,12,76,222,253,-31,0,0,0,0,0
43,DET,East,82,34,48,6,74,244,302,-58,0,0,0,0,0
43,WSH,East,82,34,48,6,74,235,269,-34,0,0,0,0,0
43,BOS,East,82,31,51,8,70,231,286,-55,0,0,0,0,0
44,PIT,East,82,49,33,10,108,298,256,42,1,0,0,0,0
44,CAR,East,82,48,34,8,104,279,257,22,1,1,0,0,0
44,OTT,East,82,48,34,8,104,274,231,43,1,1,1,0,0
44,MTL,East,82,49,33,5,103,269,230,39,1,0,0,0,0
44,FLA,East,82,48,34,7,103,262,239,23,1,1,0,0,0
44,WPG,West,82,48,34,7,103,257,240,17,1,1,0,0,0
44,COL,West,82,50,32,2,102,302,264,38,1,0,0,0,0
44,PHI,East,82,46,36,5,97,246,249,-3,1,0,0,0,0
44,ANA,West,82,44,38,9,97,280,257,23,1,1,0,0,0
44,SEA,West,82,46,36,4,96,283,274,9,1,1,1,1,0
44,STL,West,82,45,37,6,96,256,241,15,1,0,0,0,0
44,TBL,East,82,45,37,5,95,293,270,23,1,0,0,0,0
44,VGK,West,82,43,39,8,94,274,263,11,1,0,0,0,0
44,NSH,West,82,44,38,5,93,265,272,-7,1,1,1,0,0
44,CBJ,East,82,43,39,3,89,272,246,26,1,1,1,1,1
44,CGY,West,82,38,44,13,89,241,243,-2,1,0,0,0,0
44,MIN,West,82,39,43,10,88,277,260,17,0,0,0,0,0
44,DAL,West,82,37,45,14,88,265,246,19,0,0,0,0,0
44,SJS,West,82,40,42,7,87,260,257,3,0,0,0,0,0
44,DET,East,82,40,42,7,87,252,252,0,0,0,0,0,0
44,TOR,East,82,36,46,12,84,237,264,-27,0,0,0,0,0
44,LAK,West,82,39,43,5,83,241,263,-22,0,0,0,0,0
44,NYI,East,82,38,44,7,83,259,275,-16,0,0,0,0,0
44,NJD,East,82,37,45,8,82,258,279,-21,0,0,0,0,0
44,BUF,East,82,37,45,8,82,232,235,-3,0,0,0,0,0
44,EDM,West,82,37,45,4,78,252,262,-10,0,0,0,0,0
44,WSH,East,82,35,47,8,78,250,261,-11,0,0,0,0,0
44,CHI,West,82,36,46,3,75,212,275,-63,0,0,0,0,0
44,UTA,West,82,34,48,7,75,269,303,-34,0,0,0,0,0
44,NYR,East,82,34,48,7,75,248,288,-40,0,0,0,0,0
44,BOS,East,82,34,48,4,72,243,282,-39,0,0,0,0,0
44,VAN,West,82,25,57,12,62,206,278,-72,0,0,0,0,0
45,PIT,East,82,56,26,4,116,287,240,47,1,1,1,1,0
45,COL,West,82,55,27,5,115,327,245,82,1,1,1,1,1
45,TBL,East,82,47,35,9,103,287,223,64,1,0,0,0,0
45,BOS,East,82,45,37,12,102,239,217,22,1,1,1,0,0
45,STL,West,82,47,35,4,98,286,249,37,1,1,1,0,0
45,CBJ,East,82,47,35,4,98,251,252,-1,1,0,0,0,0
45,SJS,West,82,47,35,3,97,268,216,52,1,0,0,0,0
45,EDM,West,82,46,36,5,97,288,258,30,1,1,0,0,0
45,BUF,East,82,45,37,7,97,243,230,13,1,1,0,0,0
45,NSH,West,82,46,36,4,96,265,256,9,1,0,0,0,0
45,TOR,East,82,42,40,11,95,261,249,12,1,0,0,0,0
45,NJD,East,82,44,38,5,93,249,245,4,1,1,0,0,0
45,FLA,East,82,43,39,7,93,270,271,-1,1,0,0,0,0
45,ANA,West,82,43,39,6,92,267,246,21,1,1,0,0,0
45,MIN,West,82,43,39,4,90,244,258,-14,1,0,0,0,0
45,NYI,East,82,40,42,9,89,266,277,-11,0,0,0,0,0
45,UTA,West,82,42,40,4,88,287,274,13,1,0,0,0,0
45,WPG,West,82,41,41,6,88,246,238,8,0,0,0,0,0
45,DAL,West,82,40,42,7,87,276,289,-13,0,0,0,0,0
45,NYR,East,82,40,42,6,86,266,260,6,0,0,0,0,0
45,CAR,East,82,40,42,5,85,270,261,9,0,0,0,0,0
45,LAK,West,82,40,42,5,85,241,256,-15,0,0,0,0,0
45,VGK,West,82,40,42,5,85,235,256,-21,0,0,0,0,0
45,SEA,West,82,36,46,7,79,256,259,-3,0,0,0,0,0
45,WSH,East,82,35,47,8,78,214,261,-47,0,0,0,0,0
45,PHI,East,82,34,48,10,78,268,281,-13,0,0,0,0,0
45,MTL,East,82,36,46,5,77,240,276,-36,0,0,0,0,0
45,OTT,East,82,36,46,5,77,238,270,-32,0,0,0,0,0
45,DET,East,82,31,51,13,75,245,267,-22,0,0,0,0,0
45,CGY,West,82,31,51,9,71,244,286,-42,0,0,0,0,0
45,CHI,West,82,28,54,7,63,201,268,-67,0,0,0,0,0
45,VAN,West,82,26,56,10,62,214,305,-91,0,0,0,0,0
46,NYI,East,82,50,32,9,109,291,218,73,1,1,1,1,1
46,VGK,West,82,47,35,14,108,261,209,52,1,1,0,0,0
46,NYR,East,82,46,36,12,104,264,243,21,1,0,0,0,0
46,MTL,East,82,50,32,2,102,265,234,31,1,0,0,0,0
46,NSH,West,82,49,33,3,101,260,242,18,1,1,0,0,0
46,OTT,East,82,48,34,5,101,251,219,32,1,1,1,0,0
46,CAR,East,82,48,34,3,99,278,254,24,1,0,0,0,0
46,COL,West,82,47,35,4,98,286,246,40,1,0,0,0,0
46,SEA,West,82,44,38,6,94,253,246,7,1,0,0,0,0
46,ANA,West,82,44,38,5,93,274,259,15,1,1,1,0,0
46,SJS,West,82,44,38,5,93,274,247,27,1,1,1,1,0
46,BUF,East,82,43,39,7,93,230,233,-3,1,1,0,0,0
46,PHI,East,82,42,40,8,92,272,270,2,1,1,0,0,0
46,UTA,West,82,41,41,9,91,268,272,-4,1,0,0,0,0
46,TBL,East,82,42,40,6,90,273,269,4,1,0,0,0,0
46,EDM,West,82,41,41,8,90,273,247,26,1,0,0,0,0
46,NJD,East,82,40,42,10,90,238,245,-7,0,0,0,0,0
46,WPG,West,82,40,42,8,88,251,241,10,0,0,0,0,0
46,PIT,East,82,41,41,5,87,273,257,16,0,0,0,0,0
46,WSH,East,82,38,44,11,87,246,263,-17,0,0,0,0,0
46,MIN,West,82,40,42,5,85,249,257,-8,0,0,0,0,0
46,LAK,West,82,39,43,7,85,256,266,-10,0,0,0,0,0
46,STL,West,82,39,43,5,83,245,285,-40,0,0,0,0,0
46,VAN,West,82,37,45,7,81,241,225,16,0,0,0,0,0
46,TOR,East,82,36,46,9,81,260,281,-21,0,0,0,0,0
46,FLA,East,82,38,44,3,79,244,281,-37,0,0,0,0,0
46,CGY,West,82,36,46,7,79,238,250,-12,0,0,0,0,0
46,DAL,West,82,36,46,6,78,238,263,-25,0,0,0,0,0
46,BOS,East,82,37,45,3,77,245,280,-35,0,0,0,0,0
46,CBJ,East,82,34,48,6,74,227,259,-32,0,0,0,0,0
46,DET,East,82,29,53,6,64,223,297,-74,0,0,0,0,0
46,CHI,West,82,26,56,9,61,184,273,-89,0,0,0,0,0
47,PHI,East,82,52,30,7,111,277,225,52,1,1,0,0,0
47,CAR,East,82,50,32,4,104,301,251,50,1,1,0,0,0
47,LAK,West,82,48,34,6,102,266,235,31,1,0,0,0,0
47,PIT,East,82,47,35,6,100,285,253,32,1,1,1,0,0
47,UTA,West,82,47,35,6,100,269,247,22,1,0,0,0,0
47,SEA,West,82,43,39,12,98,257,224,33,1,1,0,0,0
47,COL,West,82,44,38,8,96,286,266,20,1,1,1,0,0
47,NSH,West,82,45,37,5,95,267,260,7,1,0,0,0,0
47,OTT,East,82,44,38,7,95,268,234,34,1,1,1,1,0
47,CBJ,East,82,42,40,9,93,260,256,4,1,0,0,0,0
47,VGK,West,82,43,39,6,92,270,247,23,1,0,0,0,0
47,EDM,West,82,43,39,5,91,261,263,-2,1,1,0,0,0
47,MTL,East,82,44,38,2,90,270,256,14,1,0,0,0,0
47,NYR,East,82,43,39,4,90,246,260,-14,1,0,0,0,0
47,WSH,East,82,39,43,11,89,241,258,-17,1,0,0,0,0
47,CGY,West,82,41,41,5,87,260,252,8,1,1,1,1,1
47,FLA,East,82,41,41,5,87,247,260,-13,0,0,0,0,0
47,MIN,West,82,40,42,7,87,236,248,-12,0,0,0,0,0
47,SJS,West,82,39,43,9,87,282,266,16,0,0,0,0,0
47,NJD,East,82,39,43,9,87,248,256,-8,0,0,0,0,0
47,TOR,East,82,38,44,11,87,238,253,-15,0,0,0,0,0
47,WPG,West,82,39,43,8,86,231,242,-11,0,0,0,0,0
47,STL,West,82,38,44,10,86,263,271,-8,0,0,0,0,0
47,TBL,East,82,41,41,3,85,232,244,-12,0,0,0,0,0
47,NYI,East,82,38,44,8,84,225,245,-20,0,0,0,0,0
47,DAL,West,82,39,43,5,83,265,290,-25,0,0,0,0,0
47,ANA,West,82,39,43,5,83,236,262,-26,0,0,0,0,0
47,DET,East,82,35,47,11,81,243,244,-1,0,0,0,0,0
47,VAN,West,82,39,43,2,80,229,253,-24,0,0,0,0,0
47,CHI,West,82,31,51,10,72,219,261,-42,0,0,0,0,0
47,BOS,East,82,31,51,8,70,215,280,-65,0,0,0,0,0
47,BUF,East,82,30,52,9,69,227,258,-31,0,0,0,0,0
48,TBL,East,82,52,30,7,111,296,236,60,1,1,1,1,1
48,COL,West,82,53,29,3,109,315,267,48,1,1,1,1,0
48,PIT,East,82,52,30,3,107,264,231,33,1,0,0,0,0
48,NJD,East,82,49,33,5,103,266,247,19,1,0,0,0,0
48,UTA,West,82,46,36,8,100,272,252,20,1,0,0,0,0
48,PHI,East,82,48,34,3,99,272,239,33,1,0,0,0,0
48,DAL,West,82,47,35,4,98,309,258,51,1,0,0,0,0
48,LAK,West,82,45,37,5,95,238,236,2,1,1,1,0,0
48,EDM,West,82,43,39,9,95,269,257,12,1,0,0,0,0
48,TOR,East,82,45,37,4,94,246,251,-5,1,1,1,0,0
48,BOS,East,82,44,38,6,94,260,253,7,1,1,0,0,0
48,WSH,East,82,44,38,6,94,256,254,2,1,1,0,0,0
48,MIN,West,82,43,39,6,92,274,254,20,1,1,0,0,0
48,FLA,East,82,43,39,5,91,270,247,23,1,0,0,0,0
48,VGK,West,82,42,40,7,91,253,257,-4,1,1,0,0,0
48,NSH,West,82,44,38,2,90,245,252,-7,1,0,0,0,0
48,WPG,West,82,40,42,9,89,267,265,2,0,0,0,0,0
48,OTT,East,82,41,41,6,88,259,248,11,0,0,0,0,0
48,DET,East,82,40,42,8,88,264,252,12,0,0,0,0,0
48,SJS,West,82,38,44,12,88,244,246,-2,0,0,0,0,0
48,CAR,East,82,42,40,3,87,263,264,-1,0,0,0,0,0
48,NYR,East,82,38,44,10,86,250,253,-3,0,0,0,0,0
48,BUF,East,82,37,45,12,86,245,263,-18,0,0,0,0,0
48,SEA,West,82,40,42,3,83,238,251,-13,0,0,0,0,0
48,STL,West,82,39,43,5,83,250,268,-18,0,0,0,0,0
48,CGY,West,82,38,44,5,81,243,249,-6,0,0,0,0,0
48,NYI,East,82,33,49,8,74,236,270,-34,0,0,0,0,0
48,MTL,East,82,31,51,11,73,225,261,-36,0,0,0,0,0
48,VAN,West,82,31,51,9,71,224,266,-42,0,0,0,0,0
48,CBJ,East,82,34,48,2,70,244,282,-38,0,0,0,0,0
48,ANA,West,82,31,51,8,70,250,294,-44,0,0,0,0,0
48,CHI,West,82,19,63,9,47,204,288,-84,0,0,0,0,0
49,COL,West,82,54,28,4,112,284,230,54,1,0,0,0,0
49,TBL,East,82,49,33,7,105,314,273,41,1,1,1,0,0
49,ANA,West,82,50,32,3,103,264,247,17,1,1,0,0,0
49,DAL,West,82,47,35,8,102,283,245,38,1,0,0,0,0
49,CAR,East,82,48,34,5,101,285,244,41,1,1,1,1,1
49,UTA,West,82,46,36,6,98,239,236,3,1,0,0,0,0
49,LAK,West,82,44,38,10,98,286,230,56,1,1,0,0,0
49,PHI,East,82,45,37,5,95,273,261,12,1,0,0,0,0
49,NYR,East,82,47,35,0,94,273,276,-3,1,1,0,0,0
49,EDM,West,82,43,39,6,92,255,243,12,1,1,1,1,0
49,WPG,West,82,43,39,6,92,250,224,26,1,0,0,0,0
49,NSH,West,82,44,38,3,91,256,237,19,1,1,1,0,0
49,PIT,East,82,43,39,5,91,253,242,11,1,0,0,0,0
49,OTT,East,82,42,40,7,91,258,256,2,1,1,0,0,0
49,CBJ,East,82,43,39,3,89,258,274,-16,1,0,0,0,0
49,FLA,East,82,42,40,5,89,251,250,1,1,0,0,0,0
49,CGY,West,82,41,41,6,88,238,246,-8,0,0,0,0,0
49,TOR,East,82,38,44,10,86,242,248,-6,0,0,0,0,0
49,MTL,East,82,38,44,10,86,240,257,-17,0,0,0,0,0
49,NYI,East,82,40,42,5,85,260,273,-13,0,0,0,0,0
49,VGK,West,82,39,43,5,83,259,269,-10,0,0,0,0,0
49,SEA,West,82,38,44,7,83,257,262,-5,0,0,0,0,0
49,BUF,East,82,38,44,7,83,254,248,6,0,0,0,0,0
49,NJD,East,82,39,43,3,81,231,249,-18,0,0,0,0,0
49,BOS,East,82,37,45,7,81,257,262,-5,0,0,0,0,0
49,DET,East,82,36,46,7,79,244,268,-24,0,0,0,0,0
49,VAN,West,82,35,47,9,79,242,263,-21,0,0,0,0,0
49,SJS,West,82,35,47,8,78,222,258,-36,0,0,0,0,0
49,STL,West,82,35,47,7,77,246,267,-21,0,0,0,0,0
49,CHI,West,82,33,49,6,72,210,263,-53,0,0,0,0,0
49,MIN,West,82,31,51,10,72,232,263,-31,0,0,0,0,0
49,WSH,East,82,29,53,9,67,232,284,-52,0,0,0,0,0
50,CAR,East,82,55,27,6,116,308,231,77,1,1,1,1,1
50,EDM,West,82,50,32,6,106,276,220,56,1,1,0,0,0
50,TBL,East,82,49,33,6,104,305,280,25,1,0,0,0,0
50,COL,West,82,48,34,6,102,294,251,43,1,1,1,1,0
50,STL,West,82,46,36,10,102,262,235,27,1,1,0,0,0
50,PIT,East,82,49,33,2,100,274,259,15,1,1,1,0,0
50,TOR,East,82,45,37,6,96,238,218,20,1,0,0,0,0
50,VGK,West,82,45,37,5,95,280,264,16,1,1,1,0,0
50,LAK,West,82,43,39,9,95,277,242,35,1,0,0,0,0
50,NSH,West,82,45,37,3,93,253,259,-6,1,0,0,0,0
50,SEA,West,82,44,38,5,93,261,254,7,1,0,0,0,0
50,FLA,East,82,44,38,4,92,257,248,9,1,1,0,0,0
50,MIN,West,82,42,40,8,92,258,244,14,1,0,0,0,0
50,NYR,East,82,42,40,5,89,275,279,-4,1,0,0,0,0
50,BOS,East,82,42,40,3,87,246,262,-16,1,1,0,0,0
50,DAL,West,82,40,42,7,87,256,241,15,0,0,0,0,0
50,WPG,West,82,41,41,4,86,246,248,-2,0,0,0,0,0
50,UTA,West,82,40,42,6,86,268,265,3,0,0,0,0,0
50,CBJ,East,82,39,43,8,86,233,249,-16,1,0,0,0,0
50,SJS,West,82,38,44,10,86,252,262,-10,0,0,0,0,0
50,PHI,East,82,38,44,9,85,252,270,-18,0,0,0,0,0
50,CGY,West,82,39,43,6,84,235,257,-22,0,0,0,0,0
50,NYI,East,82,40,42,2,82,242,263,-21,0,0,0,0,0
50,WSH,East,82,37,45,7,81,235,257,-22,0,0,0,0,0
50,VAN,West,82,35,47,11,81,215,260,-45,0,0,0,0,0
50,OTT,East,82,37,45,6,80,251,272,-21,0,0,0,0,0
50,MTL,East,82,37,45,5,79,249,252,-3,0,0,0,0,0
50,BUF,East,82,35,47,9,79,232,244,-12,0,0,0,0,0
50,ANA,West,82,36,46,4,76,223,264,-41,0,0,0,0,0
50,CHI,West,82,31,51,14,76,194,229,-35,0,0,0,0,0
50,NJD,East,82,31,51,10,72,231,265,-34,0,0,0,0,0
50,DET,East,82,29,53,9,67,221,255,-34,0,0,0,0,0
51,CAR,East,82,51,31,5,107,275,237,38,1,0,0,0,0
51,PIT,East,82,50,32,5,105,274,222,52,1,1,1,1,0
51,DAL,West,82,49,33,6,104,274,243,31,1,0,0,0,0
51,COL,West,82,49,33,4,102,293,255,38,1,1,1,1,1
51,WSH,East,82,44,38,8,96,241,248,-7,1,1,1,0,0
51,FLA,East,82,42,40,12,96,252,245,7,1,1,0,0,0
51,OTT,East,82,44,38,7,95,281,243,38,1,0,0,0,0
51,NYR,East,82,44,38,7,95,252,262,-10,1,0,0,0,0
51,WPG,West,82,42,40,10,94,248,248,0,1,1,1,0,0
51,EDM,West,82,46,36,1,93,265,268,-3,1,1,0,0,0
51,NSH,West,82,44,38,5,93,272,249,23,1,0,0,0,0
51,STL,West,82,39,43,15,93,264,253,11,1,0,0,0,0
51,MIN,West,82,44,38,3,91,229,243,-14,1,0,0,0,0
51,CGY,West,82,41,41,9,91,254,254,0,1,1,0,0,0
51,MTL,East,82,41,41,9,91,233,220,13,1,0,0,0,0
