gameid,team,date,gf,ga,g_plusminus,xg_plusminus,poss_value,off_the_puck,gax,gsax,xga,pass_carry_dump,faceoff_def,rookie_F,rookie_D,rookie_G,xgf,xga_target
52166,CAR,2021-10-28,3.0,0.0,3.0,3.0,-0.08947352710209681,0.2854646122130699,0.055074842827181635,0.03272759919957223,-0.06630875565133443,-0.07004604067684184,-0.01942748642525494,0.0,5.2682926829268295,0.8780487804878049,1.985462838783862,2.9373951923334998
52167,STL,2021-10-28,3.0,4.0,-1.0,-1.0,-0.022170067546716105,0.30032287545883557,0.11236964893116429,0.02940110968972537,0.26460607840319716,0.012540798098202195,-0.034710865644918265,0.0,5.2682926829268295,0.9024390243902439,1.757007737876843,4.345917492988524
52168,VAN,2021-10-28,1.0,2.0,-1.0,-1.0,-0.05777678633295399,0.5758876033876632,-0.08181845494824447,-0.12190594914330917,0.10004214806786903,0.01090561057055463,-0.0686823969035086,0.0,5.317073170731707,0.975609756097561,2.348545177257621,3.030108854407449
52169,ANA,2021-10-28,3.0,4.0,-1.0,-1.0,-0.09863470650051995,0.19518352119925075,0.013592978223948182,-0.10055063562725607,-0.3121240731899516,-0.0781602365557122,-0.020474469944807734,0.0,5.121951219512195,0.9512195121951219,3.4185552963754184,2.002939587342556
52170,LAK,2021-10-28,2.0,3.0,-1.0,-1.0,-0.18313968790524332,-0.2895712166050543,-0.07220756162650119,-0.13581511876150457,-0.06593336159334384,-0.13281616263772394,-0.05032352526751935,0.0,5.365853658536585,0.926829268292683,1.889922959730031,2.6367951969150445
52171,SJS,2021-10-28,0.0,4.0,-4.0,-4.0,-0.1546198251146121,-0.2812041639423862,0.05498012719484358,-0.09268750153396534,0.20329615580947916,-0.1747874108091206,0.020167585694508505,0.0,5.121951219512195,0.9024390243902439,4.212263344437816,3.3721435569459564
52172,DET,2021-10-29,2.0,3.0,-1.0,-1.0,-0.1449831702956649,0.045733029259573316,-0.03560215776641934,-0.11068844639808711,-0.04556017733599571,-0.0996810388554237,-0.04530213144024117,0.0,5.121951219512195,0.9024390243902439,2.776570088812146,4.872770949848926
52173,NYR,2021-10-29,4.0,0.0,4.0,4.0,-0.097461498359671,0.3689440556984291,-0.2589233763011527,0.0207073124415766,0.07558934026587064,-0.0442836241206154,-0.05317787423905558,0.0,5.0,0.8780487804878049,4.208891589660195,2.1031902380054763
52174,WSH,2021-10-29,2.0,0.0,2.0,2.0,-0.11421063098104621,0.10506351432794155,0.08549548362767236,-0.1296777024639776,-0.14491237235182583,-0.08528303717704026,-0.028927593804005947,0.0,4.975609756097561,0.926829268292683,2.567209245229601,1.5094150229124355
52175,CAR,2021-10-29,6.0,3.0,3.0,3.0,-0.09056352105322166,0.24146271402679817,0.05976033360668085,-0.11834373338635562,-0.07841893191631179,-0.08000662864181848,-0.010556892411403153,0.0,5.121951219512195,1.0,2.81557472224813,3.37111111963168
52176,VGK,2021-10-29,4.0,4.0,0.0,0.0,-0.01740059136786396,0.17689778257518304,-0.14569731019003332,-0.10263503483631303,0.2493451346231271,-0.0010557708237566568,-0.01634482054410727,0.0,5.097560975609756,0.8536585365853658,3.9958571676397714,4.838952981284824
52177,DAL,2021-10-29,1.0,4.0,-3.0,-3.0,-0.1760865064087176,-0.25994830134421865,-0.21693763592319992,-0.07268609758723177,0.01738548804266326,-0.14096217703449718,-0.03512432937422041,0.8292682926829268,5.146341463414634,0.8780487804878049,3.770646137942093,2.640267862472681
52178,NSH,2021-10-30,2.0,2.0,0.0,0.0,-0.14080064365059167,0.17474895465823098,-0.11306654637613209,-0.06570193430300282,-0.04458124917677618,-0.09933047271587633,-0.04147017093471532,0.0,5.097560975609756,0.8536585365853658,3.249400122091175,2.2997792451642467
52179,LAK,2021-10-30,5.0,2.0,3.0,3.0,-0.19437243839497145,-0.341882712820301,-0.0811288699026413,-0.11085931248516477,-0.07827068514723012,-0.14347714474133028,-0.05089529365364118,0.0,5.268292682926829,0.926829268292683,3.623024507309311,2.1319511733017906
52180,SJS,2021-10-30,2.0,1.0,1.0,1.0,-0.17331390827449222,-0.35770860871948273,-0.03672838253244047,0.011665180911653389,0.11983179118804077,-0.1680173849023656,-0.005296523372126601,0.0,5.658536585365853,0.926829268292683,2.85830420523416,2.066935615963302
52181,BOS,2021-10-30,2.0,2.0,0.0,0.0,-0.12283548808793707,-0.06332885581085791,-0.08865573286917117,-0.1376847876846898,-0.24164370683561243,-0.11908456568495729,-0.0037509224029797774,0.0,5.170731707317073,0.926829268292683,3.2091243787435784,1.7034850801574113
52182,TOR,2021-10-30,5.0,4.0,1.0,1.0,0.10912355648612954,1.2326578050763284,-0.40222503457883524,-0.11229102275748672,0.22379046003643802,0.11583763875467733,-0.006714082268547774,0.0,5.0,0.975609756097561,4.20580587594304,3.121437723631967
52183,PIT,2021-10-30,2.0,4.0,-2.0,-2.0,-0.119414054185489,0.12945669809644667,-0.04570209029085184,-0.008756286395126198,-0.2571335245884071,-0.0908608088116527,-0.028553245373836286,0.0,5.219512195121951,0.8780487804878049,4.078499193303282,2.652556704822926
52184,STL,2021-10-30,1.0,0.0,1.0,1.0,-0.04041649508108766,0.2612794662049096,0.13603331293008902,0.03990261014115028,0.39624552072297203,-0.0037518472944218575,-0.036664647786665804,0.0,5.2682926829268295,0.8780487804878049,3.440300757647494,2.281004199525339
52185,COL,2021-10-30,4.0,1.0,3.0,3.0,-0.09261260582806882,-0.0023801347817015636,-0.13849181027484506,-0.22152381598899418,-0.4088757966611348,-0.05626315520952653,-0.036349450618542264,0.0,6.024390243902439,0.8536585365853658,3.9808029507985387,2.6649563082028185
52186,VAN,2021-10-30,1.0,2.0,-1.0,-1.0,-0.06316660521690429,0.5791069264136559,-0.09309914414853515,0.0013967223568283615,0.11995759137541155,0.015706194601798944,-0.07887279981870321,0.0,5.048780487804878,0.8536585365853658,2.63043034228031,2.57691633916693
52187,CGY,2021-10-30,4.0,0.0,4.0,4.0,-0.129675670408755,-0.09780503671556758,0.11063744811992506,0.1522668986251577,-0.14875153197527136,-0.11148189521407802,-0.018193775194676947,0.0,5.146341463414634,0.8780487804878049,4.234912376152353,1.3595207049511415
52188,CAR,2021-10-31,2.0,1.0,1.0,1.0,-0.07592810592711567,0.3292784377395158,0.08661875068392053,0.08748834233262796,-0.14672920318383403,-0.08033574455810741,0.004407638630991739,0.0,4.975609756097561,0.8536585365853658,5.913821375812413,1.2642717891139903
52189,ANA,2021-10-31,4.0,2.0,2.0,2.0,-0.0825752999815214,0.19770242044554284,-0.07415764475095872,-0.17164425979222653,-0.30988158985589465,-0.04945324943534765,-0.0331220505461737,0.0,4.829268292682927,0.8536585365853658,3.30320588382892,2.1740428339689934
52190,LAK,2021-10-31,3.0,2.0,1.0,1.0,-0.17366930180039272,-0.14731048098693578,-0.02741478546133203,-0.1472328852351361,-0.08359736356353961,-0.13410352287207872,-0.039565778928313984,0.0,5.121951219512195,0.9024390243902439,2.477751897065901,1.5962566683301702
52191,NJD,2021-10-31,3.0,3.0,0.0,0.0,-0.14039427441499652,-0.4380204762782273,-0.04183301111485359,-0.10660740617218543,-0.009159552609350346,-0.15206982843707295,0.011675554022076455,0.0,5.219512195121951,0.9512195121951219,3.294346871436574,1.8354977422277396
52192,TBL,2021-11-01,3.0,2.0,1.0,1.0,-0.10592671178163743,0.2990262152672639,-0.0863286937802517,0.011089307710373322,0.04182103931507082,-0.07106363607370185,-0.03486307570793558,0.0,5.048780487804878,0.8292682926829268,2.449177971226165,3.6833489438286056
52193,CHI,2021-11-01,5.0,1.0,4.0,4.0,-0.01373917276953078,0.2748379727872957,-0.24580756083512498,-0.20102721186758693,0.2887994920799564,0.03876163815365348,-0.05250081092318424,0.0,4.878048780487805,0.8780487804878049,2.390905894339083,1.995770516805351
52194,TOR,2021-11-02,4.0,0.0,4.0,4.0,0.1266661775561438,1.3419792562481148,-0.38815455453778186,-0.024807968246173415,0.23079202191496492,0.13353624822161744,-0.006870070665473659,0.0,4.853658536585366,0.8292682926829268,4.454871831869245,1.8966047745197998
52195,MTL,2021-11-02,3.0,0.0,3.0,3.0,-0.16641011067693187,-0.3105682630936862,-0.20029225046293136,0.011746502160863329,0.3633837640731772,-0.13036818950527246,-0.0360419211716594,0.0,4.780487804878049,0.8048780487804879,4.358827104908414,1.0515743201831356
52196,PHI,2021-11-02,3.0,0.0,3.0,3.0,-0.09490417689852598,-0.32788861930732593,0.053395056861293304,-0.06874230219031177,-0.14130334818193171,-0.08064553199290318,-0.01425864490562278,0.0,5.048780487804878,0.8780487804878049,4.788543077185745,2.4435290234396203
52197,MIN,2021-11-02,5.0,4.0,1.0,1.0,-0.04475850389798116,0.3192554271939968,-0.11811935191018338,-0.10437671253048987,-0.16809307460446393,-0.027640413759098884,-0.01711809013888225,0.0,5.024390243902439,0.8292682926829268,3.8155195432482327,2.2907983725890544
52198,WPG,2021-11-02,3.0,3.0,0.0,0.0,-0.1510740923738324,0.07522770445284406,0.13088066302666,-0.11663657193725872,0.19302043343848352,-0.1405805098641283,-0.010493582509704093,0.0,5.682926829268293,0.975609756097561,3.483118137693961,3.589187377307102
52199,CGY,2021-11-02,2.0,3.0,-1.0,-1.0,-0.11947495715697258,0.04006705487492974,0.09513965203053769,0.19006782998681215,-0.21987263653542816,-0.09967440553464613,-0.01980055162232642,0.0,5.0,0.8536585365853658,3.9908801920246333,1.910135417128915
52200,VAN,2021-11-02,3.0,2.0,1.0,1.0,-0.07286891487049618,0.48424179829378916,-0.13256728588095712,0.05150331761017522,0.02925040794946735,0.0007677805737121048,-0.07363669544420827,0.0,5.097560975609756,0.8292682926829268,3.3667745354468943,3.663231393089519
52201,ANA,2021-11-02,4.0,0.0,4.0,4.0,-0.05488376720418045,0.1292832117574238,-0.036474746264379125,-0.15886879505366577,-0.30655850487698283,-0.04180443464325328,-0.013079332560927148,0.0,4.682926829268292,0.8292682926829268,2.7549065636703713,2.5056282078148824
52202,SJS,2021-11-02,5.0,3.0,2.0,2.0,-0.19719700136617985,-0.5227044225901709,-0.12408252030362539,0.03461274887769786,0.13752702376545042,-0.2096015558415087,0.012404554475328879,0.0,5.512195121951219,0.9024390243902439,2.1528603911865516,1.3314063652651342
52203,EDM,2021-11-03,5.0,2.0,3.0,3.0,-0.046771409519710136,0.7051266163997789,0.1262432232864298,-0.04984674080989533,-0.06695433601609473,-0.007208522634513007,-0.03956288688519711,0.0,4.975609756097561,0.8536585365853658,4.173195957613646,2.5827658016351074
52204,CHI,2021-11-03,3.0,4.0,-1.0,-1.0,-0.02030464379834121,0.3089456323218657,-0.17458541246054562,-0.1862739201444774,0.20669111301145343,0.028871648519280403,-0.049176292317621585,0.0,4.682926829268292,0.8536585365853658,2.6216397469397643,3.284386132145299
52205,COL,2021-11-03,4.0,5.0,-1.0,-1.0,-0.11046073399643287,-0.028788187969969334,-0.16254447152714951,-0.12129393457429703,-0.344363443001062,-0.08066621141666588,-0.02979452257976695,0.0,5.951219512195122,0.975609756097561,2.8299984505865767,2.4346844474784985
52207,LAK,2021-11-03,2.0,2.0,0.0,0.0,-0.17362797413559175,-0.06022895245957485,-0.018427954472713972,-0.15101887593883423,-0.15196217034442244,-0.1350278770898177,-0.03860009704577402,0.0,4.975609756097561,0.8780487804878049,3.1030862585175774,2.2570759635418653
52208,BOS,2021-11-04,5.0,1.0,4.0,4.0,-0.10302528568441668,-0.14001622192283764,-0.1225401783996499,-0.15148441367382703,-0.36111346135097955,-0.10963692403117592,0.006611638346759246,0.0,5.024390243902439,0.926829268292683,4.086161448154598,1.5545430711936206
52209,TOR,2021-11-04,2.0,1.0,1.0,1.0,0.16316793083892187,1.4968159005418202,-0.39938833813074814,0.01612060333874596,0.1773605291826065,0.16696674776969972,-0.003798816930777841,0.0,4.7073170731707314,0.8048780487804879,3.3757943827658914,2.966065475717189
52210,MTL,2021-11-04,2.0,6.0,-4.0,-4.0,-0.15936534982330117,-0.36591795759648627,-0.22733218309629905,-0.08068275155712436,0.17193188259482903,-0.13269035451892905,-0.026674995304372104,0.0,4.512195121951219,1.7317073170731707,2.5734174763201754,4.3803289897041395
52211,OTT,2021-11-04,1.0,5.0,-4.0,-4.0,-0.10391009059433559,-0.08619550853857788,-0.01584646933392754,-0.04809203614946681,0.34548160529347727,-0.054067281120823873,-0.04984280947351169,0.0,4.902439024390244,0.9024390243902439,3.929400504101072,5.0177461382700095
52212,FLA,2021-11-04,5.0,4.0,1.0,1.0,-0.024222008547509048,0.8425000104904972,-0.04795402643395312,-0.0437277063802325,0.2052584466560239,0.010629945724597467,-0.03485195427210651,0.0,4.975609756097561,1.7804878048780488,3.011215744423681,2.679702649009413
52213,PIT,2021-11-04,3.0,2.0,1.0,1.0,-0.10644567895487,0.3188959392299728,-0.11587846415018102,-0.02687297238796002,-0.21725991899151642,-0.06369970166249311,-0.04274597729237684,0.0,5.414634146341464,0.8536585365853658,3.874564046389426,2.1733088472974527
52214,CGY,2021-11-04,3.0,4.0,-1.0,-1.0,-0.10617184835231624,0.12135068494424764,0.07115653851112078,0.17211394729654472,-0.27799373488560597,-0.0806569932555212,-0.025514855096794988,0.0,4.853658536585366,0.8292682926829268,2.9466946984175593,1.6748304837383334
52215,SJS,2021-11-04,3.0,5.0,-2.0,-2.0,-0.18991058087629048,-0.5161377956043933,-0.05174549439299866,-0.07776051339409246,0.022864192106698423,-0.20802916746709238,0.01811858659080192,0.0,5.414634146341463,0.8780487804878049,2.254538428038358,4.259985662763935
52216,WPG,2021-11-05,5.0,1.0,4.0,4.0,-0.1377387576878375,0.21663396614449595,0.11518060506737586,-0.10631827413752698,0.22199713956400643,-0.1280670551196194,-0.009671702568218057,0.0,5.51219512195122,0.9512195121951219,4.651534175733103,1.47926254128106
52217,EDM,2021-11-05,6.0,5.0,1.0,1.0,-0.036800394809950364,0.7806843177615077,0.13461536837778396,-0.011491328639081755,-0.0566994963366436,0.012616443697469755,-0.04941683850742009,0.0,4.7560975609756095,0.8292682926829268,5.516801066463814,2.177299220697026
52219,VAN,2021-11-05,2.0,3.0,-1.0,-1.0,-0.04232675161862272,0.4925986294978266,-0.14759261351725578,0.056956753006651026,0.024189477434625357,0.031106590276906015,-0.07343334189552872,0.0,4.951219512195122,0.8048780487804879,2.987703165388665,2.905606832646296
52220,ANA,2021-11-05,3.0,1.0,2.0,2.0,-0.12219492622113953,0.00013884943940188632,-0.025362516197784176,-0.11296540388945472,-0.26281828693140047,-0.11306616418433744,-0.009128762036802074,0.0,4.536585365853658,0.926829268292683,3.1432294857804672,1.5730796647258107
52221,LAK,2021-11-05,3.0,2.0,1.0,1.0,-0.18842995314999478,0.00010039477699681082,-0.03538084489032835,-0.09358775150851417,-0.21074342246077746,-0.16440184405724523,-0.024028109092749533,0.0,4.829268292682927,0.9024390243902439,2.476534834597259,2.69302337605041
52222,OTT,2021-11-06,3.0,5.0,-2.0,-2.0,-0.08406016572720924,-0.09554887013436136,-0.08856721659294334,-0.07570101875759348,0.5847294147848006,-0.047270442694282266,-0.03678972303292694,0.0,4.634146341463415,0.926829268292683,2.4226227648323437,4.107981872570239
52223,FLA,2021-11-06,5.0,2.0,3.0,3.0,-0.04612782051864024,0.5493720069237582,-0.05428152471953743,-0.12859723901308795,0.2660279734439147,0.00018549563864196997,-0.04631331615728221,0.0,4.634146341463414,0.9024390243902439,6.0269938707351685,2.640220576548021
52224,WPG,2021-11-06,0.0,2.0,-2.0,-2.0,-0.09529391309443293,0.3485587883267484,0.122475470581088,-0.1009136852683271,0.08740251320071019,-0.08698779733041143,-0.008306115764021472,0.0,5.341463414634147,0.926829268292683,2.0514399894746007,3.64412954484578
52225,BUF,2021-11-06,3.0,4.0,-1.0,-1.0,-0.1967616041409171,-0.30721056588589013,-0.06470908828532501,-0.07149792226836829,-0.16120614260655555,-0.1847530572081207,-0.01200854693279636,0.0,4.560975609756097,0.9024390243902439,2.9899107096134725,3.453196131857111
52226,TOR,2021-11-06,5.0,2.0,3.0,3.0,0.19347783506939148,1.6107797891920632,-0.45742317138490896,0.06601883083906517,0.26069653834990913,0.20710735244308692,-0.013629517373695428,0.0,4.560975609756097,0.7804878048780488,5.543335616006511,3.220167241175655
52227,MTL,2021-11-06,2.0,5.0,-3.0,-3.0,-0.16023087372561062,-0.3293774642455141,-0.2500665817838074,-0.010900144500777906,0.26899017687963295,-0.13898861428218234,-0.021242259443428266,0.0,4.365853658536585,0.7560975609756098,4.650845462107104,3.0715954598272237
52228,PIT,2021-11-06,4.0,4.0,0.0,0.0,-0.08190187309637803,0.38343624396348613,-0.1530107033553393,0.014329956599202817,-0.2077093451208042,-0.04114222082654991,-0.0407596522698281,0.0,5.2682926829268295,0.8292682926829268,5.151722650858576,3.988052424625498
52229,WSH,2021-11-06,1.0,2.0,-1.0,-1.0,-0.04380325382709029,0.3244005650353567,0.062514634050618,0.023843034690667966,-0.2721601493404399,-0.033485424048879595,-0.01031782977821068,0.0,4.536585365853659,0.8292682926829268,2.2833147677592907,1.764863298856654
52230,CBJ,2021-11-06,4.0,2.0,2.0,2.0,-0.17458183213344866,-0.44040521478242134,0.04699351677364931,-0.013719369345208926,0.06609012629750344,-0.12947336322105044,-0.0451084689123982,0.0,5.0,0.8780487804878049,4.147534243762495,3.002050370676443
52231,CGY,2021-11-06,6.0,0.0,6.0,6.0,-0.12690476060367414,0.17435198072493605,0.052353328052700605,0.13369564623901525,-0.39273177690033834,-0.08957948838960085,-0.03732527221407325,0.0,4.7073170731707314,0.8048780487804879,3.122031604056244,2.1277236301684743
52232,SJS,2021-11-06,2.0,2.0,0.0,0.0,-0.17559962654973438,-0.5082158250234505,-0.0146695697829831,0.02068225778113135,0.07207224249453213,-0.2070474323416516,0.031447805791917235,0.0,5.2439024390243905,0.8780487804878049,2.99717480124673,2.823433108977042
52233,DET,2021-11-07,5.0,2.0,3.0,3.0,-0.15472465848253486,-0.07539662866497654,-0.13727954873040887,-0.00547696622630621,0.5802339872816992,-0.10209173962199652,-0.05263291886053831,0.0,4.463414634146341,0.8536585365853658,3.891031020379162,3.119688439182938
52234,CHI,2021-11-07,2.0,1.0,1.0,1.0,0.002954215929888024,0.2633534905461691,-0.1832879326005072,-0.17435138774815004,0.345868294213285,0.03856300050287611,-0.03560878457298808,0.0,4.414634146341463,0.8780487804878049,2.651567060267554,1.7692870695609602
52235,ANA,2021-11-07,4.0,1.0,3.0,3.0,-0.10110172061249331,0.1395825050891017,-0.017100335880153576,-0.11987100499511058,-0.33999221756856357,-0.0820857438835223,-0.01901597672897099,0.0,4.439024390243902,0.8048780487804879,3.4340828009881097,2.957461984129624
52236,MIN,2021-11-07,5.0,2.0,3.0,3.0,0.03756112524299423,0.8066038019362951,-0.1065500903290201,-0.139945053429619,-0.13265672306035248,0.03776393643891024,-0.0002028111959159985,0.0,4.634146341463414,0.975609756097561,3.704703201772643,2.0415322089102115
52237,VAN,2021-11-07,6.0,3.0,3.0,3.0,0.01976857685322113,0.710434825090868,-0.1590781328825448,0.09628415854322937,0.021384817267687813,0.08632786686896099,-0.06655929001573986,0.0,4.7560975609756095,0.7804878048780488,3.606487305136402,2.9844187773996986
52238,NYR,2021-11-08,4.0,3.0,1.0,1.0,-0.016093377469165646,0.5190191146264462,-0.2751161267254026,0.06818772956567738,0.27410277841458275,0.010951016700245626,-0.027044394169411276,0.0,4.341463414634147,0.7804878048780488,2.2435483279405166,4.346653037355282
52239,WSH,2021-11-08,5.0,3.0,2.0,2.0,-0.03958656888401019,0.35101940220796546,0.02400622762103919,0.028704826117584334,-0.283368861316413,-0.0259173886878282,-0.013669180196181954,0.0,4.390243902439025,0.8048780487804879,2.4040628902148446,2.2316096590366197
52240,TOR,2021-11-08,1.0,5.0,-4.0,-4.0,0.23031826216900542,1.7595147230428563,-0.476448109010847,0.09430427224270489,0.2651564178012019,0.2394660043194815,-0.009147742150476085,0.0,4.414634146341463,0.7560975609756098,2.5183712713187525,3.3053418527124485
52241,BOS,2021-11-09,3.0,2.0,1.0,1.0,-0.10650878179189459,0.029384494816093037,-0.12275055033055594,-0.12055377071317105,-0.3097398831506706,-0.12009834527137178,0.01358956347947724,0.0,4.7317073170731705,0.9024390243902439,3.2354930203291574,2.7156974904937634
52242,MTL,2021-11-09,2.0,3.0,-1.0,-1.0,-0.13390834876232538,-0.22900778482035777,-0.3145070017258215,0.006538041023839425,0.19183141048461555,-0.11362447837897054,-0.02028387038335481,0.0,4.2195121951219505,0.7317073170731707,3.5768027695594373,2.9416658836416922
52243,TBL,2021-11-09,1.0,2.0,-1.0,-1.0,-0.04481303478467778,0.3869799034130115,-0.146037617942938,0.12027228876179698,-0.0010441590019734156,-0.021338381380508822,-0.023474653404168953,0.0,4.853658536585366,0.7804878048780488,2.026072405511514,3.619090096093709
52244,NJD,2021-11-09,7.0,3.0,4.0,4.0,-0.13350456445788633,-0.34195438095344033,-0.13992386418189728,-0.08776431931662758,-0.25075412086231513,-0.12659830526611626,-0.0069062591917700734,0.0,4.804878048780488,0.975609756097561,3.840640757582146,3.041127418051475
52245,DET,2021-11-09,4.0,2.0,2.0,2.0,-0.1484572671937206,-0.002920269745707433,-0.13199085320218468,0.03828024716817731,0.5678821234907155,-0.09593100076063735,-0.052526266433083245,0.0,4.317073170731707,0.8292682926829268,3.9270940815331428,3.3295930923777624
52246,WPG,2021-11-09,2.0,2.0,0.0,0.0,-0.08782553758453106,0.5480286189937142,0.020351240284123634,-0.0609127125049775,0.20587181149422085,-0.056995076934078,-0.030830460650453025,0.0,4.390243902439025,0.8292682926829268,2.667653789161703,2.2885830297600442
